project_id,week_start,num_deliveries,num_unique_deliveries,num_sov_lines,num_material_categories,num_vendors,total_quantity,avg_unit_cost,total_material_cost,first_delivery_date,last_delivery_date
PRJ-2018-008,2018-12-10,1,1,1,1,1,61.0,774.95,47271.71,2018-12-14,2018-12-14
PRJ-2018-008,2018-12-24,1,1,1,1,1,2.0,79579.87,159159.74,2018-12-27,2018-12-27
PRJ-2018-008,2019-01-07,1,1,1,1,1,21.0,1735.98,36455.66,2019-01-11,2019-01-11
PRJ-2018-008,2019-01-21,2,2,2,2,2,73.0,266.54,25482.38,2019-01-23,2019-01-27
PRJ-2018-008,2019-02-04,2,2,2,1,1,110.0,304.87,33535.92,2019-02-04,2019-02-04
PRJ-2018-008,2019-02-18,3,3,3,3,2,77.0,1167.96,92617.65,2019-02-18,2019-02-24
PRJ-2018-008,2019-02-25,1,1,1,1,1,4.0,23596.95,94387.79,2019-02-25,2019-02-25
PRJ-2018-008,2019-03-11,1,1,1,1,1,952.0,47.76,45472.11,2019-03-11,2019-03-11
PRJ-2018-008,2019-04-01,2,2,2,2,2,15.0,13350.744999999999,121950.2,2019-04-02,2019-04-04
PRJ-2018-008,2019-04-08,1,1,1,1,1,84.0,356.4,29937.22,2019-04-11,2019-04-11
PRJ-2018-008,2019-05-06,1,1,1,1,1,522.0,171.44,89490.7,2019-05-07,2019-05-07
PRJ-2018-008,2019-05-13,2,2,2,2,2,852.0,2858.92,78476.53,2019-05-18,2019-05-19
PRJ-2018-008,2019-06-03,2,2,2,1,2,5.0,30712.64,159613.52,2019-06-05,2019-06-09
PRJ-2018-008,2019-06-10,1,1,1,1,1,387.0,104.97,40624.7,2019-06-11,2019-06-11
PRJ-2018-008,2019-09-23,1,1,1,1,1,12.0,1940.5,23286.01,2019-09-27,2019-09-27
PRJ-2018-008,2019-10-21,1,1,1,1,1,33.0,1108.77,36589.44,2019-10-27,2019-10-27
PRJ-2018-009,2018-04-09,1,1,1,1,1,473.0,53.46,25285.95,2018-04-10,2018-04-10
PRJ-2018-009,2018-04-16,2,2,2,1,1,490.0,627.375,99342.0,2018-04-16,2018-04-16
PRJ-2018-009,2018-04-23,2,2,1,2,2,394.0,2063.79,237734.84,2018-04-23,2018-04-26
PRJ-2018-009,2018-05-07,1,1,1,1,1,31.0,2624.11,81347.43,2018-05-11,2018-05-11
PRJ-2018-009,2018-05-14,2,2,2,2,2,16.0,28733.864999999998,470612.93000000005,2018-05-15,2018-05-18
PRJ-2018-009,2018-05-21,1,1,1,1,1,931.0,118.14,109989.71,2018-05-26,2018-05-26
PRJ-2018-009,2018-05-28,3,3,3,2,2,1177.0,122818.12999999999,484204.95,2018-05-29,2018-06-01
PRJ-2018-009,2018-06-04,1,1,1,1,1,116.0,861.74,99961.41,2018-06-07,2018-06-07
PRJ-2018-009,2018-06-11,3,3,3,3,3,995.0,2408.8166666666666,210788.89,2018-06-11,2018-06-17
PRJ-2018-009,2018-06-18,1,1,1,1,1,9.0,17622.42,158601.75,2018-06-24,2018-06-24
PRJ-2018-009,2018-06-25,1,1,1,1,1,104.0,1053.98,109613.93,2018-06-30,2018-06-30
PRJ-2018-009,2018-07-02,4,4,4,4,2,1167.0,5485.345,557990.08,2018-07-04,2018-07-08
PRJ-2018-009,2018-07-16,2,2,2,2,1,409.0,5442.63,82803.52,2018-07-22,2018-07-22
PRJ-2018-009,2018-07-23,2,2,2,1,2,4.0,56791.18,121659.83,2018-07-23,2018-07-29
PRJ-2018-009,2018-07-30,3,3,3,3,3,2233.0,292.4066666666667,755309.0,2018-08-03,2018-08-05
PRJ-2018-009,2018-08-06,3,3,3,3,3,441.0,38261.40666666667,226649.05,2018-08-09,2018-08-11
PRJ-2018-009,2018-08-27,3,3,3,3,3,391.0,28911.033333333336,335044.14,2018-08-27,2018-09-01
PRJ-2018-009,2018-09-03,2,2,2,2,2,71.0,1558.33,151305.57,2018-09-07,2018-09-08
PRJ-2018-009,2018-09-10,2,2,2,2,2,96.0,23776.705,237331.7,2018-09-12,2018-09-16
PRJ-2018-009,2018-09-17,1,1,1,1,1,58.0,1734.43,100596.67,2018-09-20,2018-09-20
PRJ-2018-009,2018-09-24,2,2,2,2,2,371.0,516.825,61122.689999999995,2018-09-24,2018-09-25
PRJ-2018-009,2018-10-01,1,1,1,1,1,311.0,245.39,76315.6,2018-10-07,2018-10-07
PRJ-2018-009,2018-10-08,2,2,2,1,2,964.0,15682.810000000001,593275.64,2018-10-12,2018-10-12
PRJ-2018-009,2018-10-15,3,3,3,2,2,806.0,720.6833333333334,49186.8,2018-10-19,2018-10-20
PRJ-2018-009,2018-10-22,2,2,1,1,2,122.0,361.34,26729.16,2018-10-26,2018-10-27
PRJ-2018-009,2018-11-12,3,3,3,3,2,830.0,14418.26,254195.93,2018-11-14,2018-11-18
PRJ-2018-009,2018-11-19,2,2,2,2,2,44.0,1445.62,73161.15,2018-11-20,2018-11-22
PRJ-2018-009,2018-11-26,2,2,2,1,1,44.0,755.685,13443.4,2018-11-29,2018-12-02
PRJ-2018-009,2018-12-03,1,1,1,1,1,24.0,1547.82,37147.66,2018-12-07,2018-12-07
PRJ-2018-009,2018-12-10,1,1,1,1,1,83.0,282.92,23482.69,2018-12-11,2018-12-11
PRJ-2018-009,2018-12-17,1,1,1,1,1,15.0,3673.17,55097.49,2018-12-17,2018-12-17
PRJ-2018-009,2019-01-21,2,2,2,2,2,110.0,751.395,84559.82,2019-01-21,2019-01-23
PRJ-2018-009,2019-01-28,3,3,3,2,2,637.0,2896.9,117607.09,2019-01-29,2019-02-02
PRJ-2018-009,2019-02-04,1,1,1,1,1,62.0,96.35,5973.84,2019-02-04,2019-02-04
PRJ-2018-010,2018-02-26,1,1,1,1,1,208.0,68.39,14224.81,2018-02-27,2018-02-27
PRJ-2018-010,2018-03-12,2,2,2,2,1,493.0,70990.125,297789.69,2018-03-14,2018-03-15
PRJ-2018-010,2018-03-19,2,2,2,1,2,552.0,24713.685,424936.97,2018-03-19,2018-03-19
PRJ-2018-010,2018-03-26,2,2,2,2,2,86.0,100744.185,624169.22,2018-03-26,2018-03-30
PRJ-2018-010,2018-04-02,2,2,2,2,2,569.0,47096.88,140491.8,2018-04-02,2018-04-02
PRJ-2018-010,2018-04-09,2,2,2,2,2,383.0,2142.1949999999997,167366.46000000002,2018-04-12,2018-04-15
PRJ-2018-010,2018-04-16,1,1,1,1,1,491.0,18.02,8848.63,2018-04-17,2018-04-17
PRJ-2018-010,2018-04-23,3,3,3,3,2,915.0,91014.44333333334,515968.25,2018-04-23,2018-04-28
PRJ-2018-010,2018-04-30,4,4,3,3,4,1281.0,7826.2,233123.90000000002,2018-04-30,2018-05-06
PRJ-2018-010,2018-05-07,5,5,5,5,2,578.0,48506.659999999996,535618.4500000001,2018-05-08,2018-05-12
PRJ-2018-010,2018-05-21,6,6,5,3,3,1153.0,3670.275,817846.54,2018-05-22,2018-05-24
PRJ-2018-010,2018-05-28,2,2,2,2,2,514.0,245.135,55580.47,2018-05-31,2018-06-03
PRJ-2018-010,2018-06-04,2,2,2,2,2,21.0,6387.4800000000005,111775.57,2018-06-08,2018-06-10
PRJ-2018-010,2018-06-11,1,1,1,1,1,24.0,1603.12,38474.77,2018-06-14,2018-06-14
PRJ-2018-010,2018-06-18,3,3,3,3,2,51.0,11178.913333333332,284987.14,2018-06-20,2018-06-21
PRJ-2018-010,2018-06-25,5,5,4,3,3,169.0,1276.75,228742.54000000004,2018-06-25,2018-06-30
PRJ-2018-010,2018-07-02,4,4,2,2,3,1771.0,19014.844999999998,564380.5599999999,2018-07-02,2018-07-07
PRJ-2018-010,2018-07-09,5,5,4,4,3,1042.0,31068.802000000003,419147.88,2018-07-10,2018-07-14
PRJ-2018-010,2018-07-16,3,3,2,2,2,622.0,516.5133333333333,60613.19,2018-07-17,2018-07-21
PRJ-2018-010,2018-07-23,1,1,1,1,1,48.0,558.24,26795.32,2018-07-25,2018-07-25
PRJ-2018-010,2018-07-30,1,1,1,1,1,15.0,2451.35,36770.27,2018-08-02,2018-08-02
PRJ-2018-010,2018-08-06,1,1,1,1,1,39.0,336.16,13110.06,2018-08-12,2018-08-12
PRJ-2018-010,2018-09-03,1,1,1,1,1,47.0,276.86,13012.2,2018-09-05,2018-09-05
PRJ-2018-011,2018-03-05,2,2,1,1,2,594.0,570.71,395229.12999999995,2018-03-05,2018-03-08
PRJ-2018-011,2018-03-26,1,1,1,1,1,45.0,8992.8,404675.87,2018-03-27,2018-03-27
PRJ-2018-011,2018-04-02,1,1,1,1,1,372.0,1110.83,413228.17,2018-04-05,2018-04-05
PRJ-2018-011,2018-04-09,3,3,2,3,3,240.0,68889.37999999999,792694.48,2018-04-09,2018-04-11
PRJ-2018-011,2018-04-16,2,2,2,2,2,165.0,3769.115,455353.21,2018-04-17,2018-04-21
PRJ-2018-011,2018-04-23,1,1,1,1,1,28.0,16292.67,456194.81,2018-04-26,2018-04-26
PRJ-2018-011,2018-04-30,1,1,1,1,1,21.0,4795.3,100701.39,2018-05-03,2018-05-03
PRJ-2018-011,2018-05-07,1,1,1,1,1,3.0,18785.11,56355.32,2018-05-09,2018-05-09
PRJ-2018-011,2018-05-14,3,3,3,3,3,1496.0,46628.41333333333,2673562.5100000002,2018-05-14,2018-05-18
PRJ-2018-011,2018-05-28,3,3,3,3,2,79.0,139971.82333333333,1957533.3900000001,2018-05-28,2018-06-01
PRJ-2018-011,2018-06-04,1,1,1,1,1,884.0,206.76,182772.9,2018-06-06,2018-06-06
PRJ-2018-011,2018-06-11,2,2,2,2,2,18.0,83647.76000000001,842021.21,2018-06-12,2018-06-14
PRJ-2018-011,2018-06-18,3,3,3,3,1,960.0,2334.2233333333334,1233242.3199999998,2018-06-19,2018-06-21
PRJ-2018-011,2018-06-25,3,3,2,3,3,1471.0,1484.0133333333333,520278.15,2018-06-28,2018-07-01
PRJ-2018-011,2018-07-02,2,2,2,2,2,33.0,79430.235,246850.5,2018-07-03,2018-07-05
PRJ-2018-011,2018-07-16,1,1,1,1,1,35.0,1216.19,42566.76,2018-07-18,2018-07-18
PRJ-2018-011,2018-07-23,1,1,1,1,1,3.0,505075.25,1515225.74,2018-07-28,2018-07-28
PRJ-2018-011,2018-07-30,1,1,1,1,1,5.0,50354.42,251772.09,2018-08-04,2018-08-04
PRJ-2018-011,2018-08-06,1,1,1,1,1,24.0,3925.04,94200.93,2018-08-12,2018-08-12
PRJ-2018-011,2018-08-13,3,3,1,2,3,686.0,110604.87333333334,1770004.38,2018-08-13,2018-08-15
PRJ-2018-011,2018-08-20,6,6,5,4,3,354.0,9879.180000000002,616365.44,2018-08-21,2018-08-26
PRJ-2018-011,2018-08-27,2,2,1,2,2,65.0,2491.925,152231.47,2018-09-02,2018-09-02
PRJ-2018-011,2018-09-03,4,4,3,2,4,820.0,10800.4975,695172.3699999999,2018-09-04,2018-09-09
PRJ-2018-011,2018-09-10,2,2,2,2,2,625.0,472047.19,1241719.28,2018-09-10,2018-09-16
PRJ-2018-011,2018-09-17,1,1,1,1,1,6.0,42977.18,257863.09,2018-09-21,2018-09-21
PRJ-2018-011,2018-09-24,1,1,1,1,1,3.0,116933.13,350799.39,2018-09-28,2018-09-28
PRJ-2018-011,2018-10-22,2,2,2,1,2,720.0,85329.575,868959.3099999999,2018-10-23,2018-10-23
PRJ-2018-011,2018-10-29,1,1,1,1,1,467.0,172.58,80596.83,2018-11-02,2018-11-02
PRJ-2018-011,2018-11-19,2,2,2,2,2,307.0,9826.3,303746.46,2018-11-21,2018-11-24
PRJ-2018-011,2018-11-26,4,4,4,3,3,590.0,5271.102500000001,472703.91000000003,2018-11-27,2018-12-02
PRJ-2018-011,2018-12-03,2,2,1,2,2,123.0,3232.845,260296.9,2018-12-07,2018-12-09
PRJ-2018-011,2018-12-17,2,2,2,2,2,100.0,2380.875,187297.03,2018-12-20,2018-12-21
PRJ-2018-011,2018-12-31,1,1,1,1,1,21.0,2766.13,58088.83,2019-01-04,2019-01-04
PRJ-2018-011,2019-01-07,2,2,2,2,2,90.0,3281.45,162796.87,2019-01-08,2019-01-13
PRJ-2018-012,2018-03-05,1,1,1,1,1,194.0,311.73,60474.99,2018-03-11,2018-03-11
PRJ-2018-012,2018-03-12,1,1,1,1,1,30.0,2317.64,69529.1,2018-03-13,2018-03-13
PRJ-2018-012,2018-04-23,1,1,1,1,1,50.0,2278.78,113938.92,2018-04-28,2018-04-28
PRJ-2018-012,2018-04-30,2,2,2,2,2,1278.0,80.005,86985.76000000001,2018-05-01,2018-05-02
PRJ-2018-012,2018-05-14,1,1,1,1,1,148.0,421.87,62436.17,2018-05-20,2018-05-20
PRJ-2018-012,2018-05-21,1,1,1,1,1,779.0,165.64,129033.98,2018-05-25,2018-05-25
PRJ-2018-012,2018-05-28,1,1,1,1,1,26.0,653.16,16982.17,2018-06-02,2018-06-02
PRJ-2018-012,2018-06-04,1,1,1,1,1,34.0,1289.47,43842.11,2018-06-08,2018-06-08
PRJ-2018-012,2018-06-18,2,2,2,1,1,978.0,274.67,268626.12,2018-06-22,2018-06-22
PRJ-2018-012,2018-06-25,2,2,2,1,2,225.0,585.92,52007.259999999995,2018-06-28,2018-06-29
PRJ-2018-012,2018-07-09,1,1,1,1,1,139.0,364.91,50722.57,2018-07-11,2018-07-11
PRJ-2018-012,2018-07-16,1,1,1,1,1,5.0,12321.46,61607.28,2018-07-22,2018-07-22
PRJ-2018-012,2018-07-23,1,1,1,1,1,471.0,39.32,18518.99,2018-07-23,2018-07-23
PRJ-2018-012,2018-07-30,2,2,2,1,2,445.0,359.13,156455.55,2018-08-01,2018-08-04
PRJ-2018-012,2018-08-06,3,3,3,3,2,759.0,6187.150000000001,231126.94,2018-08-07,2018-08-11
PRJ-2018-012,2018-08-20,1,1,1,1,1,14.0,2704.44,37862.17,2018-08-25,2018-08-25
PRJ-2018-012,2018-09-03,1,1,1,1,1,19.0,13.38,254.29,2018-09-05,2018-09-05
PRJ-2018-012,2018-09-10,2,2,2,2,2,28.0,10168.795,317869.57,2018-09-10,2018-09-16
PRJ-2018-012,2018-09-17,1,1,1,1,1,417.0,35.81,14933.8,2018-09-21,2018-09-21
PRJ-2018-012,2018-09-24,3,3,3,2,2,265.0,3558.1999999999994,1171418.17,2018-09-29,2018-09-30
PRJ-2018-012,2018-10-01,1,1,1,1,1,45.0,1032.18,46448.09,2018-10-05,2018-10-05
PRJ-2018-012,2018-10-08,2,2,2,1,1,56.0,72.65,4068.14,2018-10-08,2018-10-08
PRJ-2018-012,2018-10-15,1,1,1,1,1,924.0,316.45,292396.63,2018-10-21,2018-10-21
PRJ-2018-012,2018-10-22,3,3,3,3,3,417.0,457.51,92483.57,2018-10-23,2018-10-27
PRJ-2018-012,2018-10-29,2,2,2,2,2,101.0,108856.33,248195.56,2018-10-29,2018-11-02
PRJ-2018-012,2018-11-05,1,1,1,1,1,56.0,164.41,9206.98,2018-11-06,2018-11-06
PRJ-2018-012,2018-11-12,2,2,2,2,1,69.0,783.44,48142.85,2018-11-12,2018-11-17
PRJ-2018-012,2018-12-03,2,2,1,1,2,130.0,368.455,64923.5,2018-12-03,2018-12-04
PRJ-2018-012,2018-12-17,3,3,3,3,3,79.0,428.82333333333327,31005.039999999997,2018-12-19,2018-12-20
PRJ-2018-012,2018-12-24,1,1,1,1,1,4.0,26985.71,107942.85,2018-12-25,2018-12-25
PRJ-2018-012,2018-12-31,3,3,3,3,3,1370.0,4871.873333333333,364788.89,2019-01-03,2019-01-06
PRJ-2018-012,2019-01-07,2,2,2,2,2,315.0,607.615,43206.68,2019-01-07,2019-01-13
PRJ-2018-012,2019-01-21,2,2,2,2,2,516.0,250.895,55366.25,2019-01-21,2019-01-25
PRJ-2018-012,2019-02-04,1,1,1,1,1,65.0,91.75,5963.68,2019-02-06,2019-02-06
PRJ-2018-012,2019-02-11,1,1,1,1,1,17.0,1669.15,28375.58,2019-02-17,2019-02-17
PRJ-2018-012,2019-04-01,1,1,1,1,1,93.0,175.66,16336.12,2019-04-02,2019-04-02
PRJ-2018-012,2019-04-15,4,4,2,1,4,168.0,1504.4724999999999,99596.4,2019-04-20,2019-04-21
PRJ-2018-013,2018-01-22,1,1,1,1,1,463.0,1.81,838.13,2018-01-27,2018-01-27
PRJ-2018-013,2018-02-05,1,1,1,1,1,417.0,109.81,45790.81,2018-02-07,2018-02-07
PRJ-2018-013,2018-02-19,1,1,1,1,1,58.0,293.33,17013.06,2018-02-19,2018-02-19
PRJ-2018-013,2018-04-02,2,2,2,2,2,373.0,1163.35,48330.119999999995,2018-04-05,2018-04-06
PRJ-2018-013,2018-04-09,2,2,2,2,2,55.0,6538.72,84512.2,2018-04-10,2018-04-13
PRJ-2018-013,2018-04-23,4,4,4,3,3,393.0,8025.005,159969.28,2018-04-24,2018-04-29
PRJ-2018-013,2018-04-30,1,1,1,1,1,439.0,29.12,12781.83,2018-05-02,2018-05-02
PRJ-2018-013,2018-05-07,1,1,1,1,1,276.0,58.83,16236.84,2018-05-08,2018-05-08
PRJ-2018-013,2018-05-21,1,1,1,1,1,45.0,2.24,100.96,2018-05-25,2018-05-25
PRJ-2018-013,2018-06-04,1,1,1,1,1,257.0,260.92,67055.18,2018-06-04,2018-06-04
PRJ-2018-013,2018-06-11,2,2,2,2,2,386.0,30034.405,126716.52,2018-06-15,2018-06-15
PRJ-2018-013,2018-06-18,2,2,2,2,2,609.0,955.51,45126.82000000001,2018-06-20,2018-06-21
PRJ-2018-013,2018-06-25,1,1,1,1,1,1.0,172927.1,172927.1,2018-06-28,2018-06-28
PRJ-2018-013,2018-07-09,2,2,2,2,2,893.0,406.92999999999995,33978.43,2018-07-12,2018-07-13
PRJ-2018-013,2018-07-30,3,3,3,2,2,1403.0,67.94666666666667,112755.8,2018-07-30,2018-08-02
PRJ-2018-013,2018-08-20,2,2,2,2,2,28.0,1734.955,47900.45,2018-08-23,2018-08-24
PRJ-2018-013,2018-08-27,3,3,3,3,3,932.0,419.13333333333327,53524.17,2018-08-27,2018-09-01
PRJ-2018-013,2018-09-03,2,2,2,2,2,32.0,3128.7250000000004,120057.79000000001,2018-09-07,2018-09-09
PRJ-2018-013,2018-09-10,1,1,1,1,1,440.0,11.01,4842.91,2018-09-14,2018-09-14
PRJ-2018-013,2018-09-24,2,2,2,2,2,1662.0,19.96,34417.17,2018-09-24,2018-09-29
PRJ-2018-013,2018-10-01,3,3,3,3,1,1174.0,189.84,90258.85,2018-10-01,2018-10-07
PRJ-2018-013,2018-10-08,1,1,1,1,1,419.0,16.82,7047.64,2018-10-11,2018-10-11
PRJ-2018-013,2018-10-29,1,1,1,1,1,1.0,43079.48,43079.48,2018-11-04,2018-11-04
PRJ-2018-013,2018-11-05,1,1,1,1,1,3.0,19594.79,58784.38,2018-11-11,2018-11-11
PRJ-2018-013,2018-11-19,1,1,1,1,1,13.0,955.1,12416.34,2018-11-21,2018-11-21
PRJ-2018-013,2018-11-26,3,3,2,2,3,820.0,8351.42,138577.17,2018-11-27,2018-12-02
PRJ-2018-013,2018-12-03,1,1,1,1,1,365.0,56.21,20518.36,2018-12-08,2018-12-08
PRJ-2018-013,2018-12-10,3,3,3,3,3,409.0,117.73666666666666,34083.44,2018-12-10,2018-12-16
PRJ-2018-013,2018-12-17,1,1,1,1,1,32.0,413.65,13236.92,2018-12-19,2018-12-19
PRJ-2018-013,2018-12-24,1,1,1,1,1,33.0,554.53,18299.55,2018-12-30,2018-12-30
PRJ-2018-013,2018-12-31,1,1,1,1,1,1.0,90477.13,90477.13,2019-01-05,2019-01-05
PRJ-2018-013,2019-01-14,1,1,1,1,1,304.0,31.91,9701.02,2019-01-16,2019-01-16
PRJ-2018-013,2019-01-21,1,1,1,1,1,36.0,217.89,7843.89,2019-01-24,2019-01-24
PRJ-2018-013,2019-01-28,1,1,1,1,1,186.0,458.02,85192.52,2019-01-28,2019-01-28
PRJ-2018-013,2019-03-18,1,1,1,1,1,46.0,501.89,23086.9,2019-03-18,2019-03-18
PRJ-2018-013,2019-04-15,1,1,1,1,1,59.0,3.51,207.21,2019-04-21,2019-04-21
PRJ-2018-013,2019-05-06,1,1,1,1,1,93.0,89.6,8332.6,2019-05-10,2019-05-10
PRJ-2018-013,2019-05-13,1,1,1,1,1,433.0,18.86,8167.36,2019-05-14,2019-05-14
PRJ-2018-014,2018-02-12,2,2,1,2,1,450.0,1030.0149999999999,247690.08000000002,2018-02-12,2018-02-14
PRJ-2018-014,2018-02-26,1,1,1,1,1,448.0,38.26,17141.72,2018-03-02,2018-03-02
PRJ-2018-014,2018-03-26,3,3,3,2,2,889.0,11428.706666666667,670247.3200000001,2018-03-27,2018-03-31
PRJ-2018-014,2018-04-02,1,1,1,1,1,29.0,1227.97,35611.14,2018-04-07,2018-04-07
PRJ-2018-014,2018-04-30,3,3,3,2,3,47.0,35450.75666666667,465202.33,2018-04-30,2018-05-06
PRJ-2018-014,2018-05-07,2,2,2,2,2,200.0,3726.9900000000002,89026.39,2018-05-10,2018-05-12
PRJ-2018-014,2018-05-14,1,1,1,1,1,102.0,440.71,44952.15,2018-05-14,2018-05-14
PRJ-2018-014,2018-05-21,5,5,5,4,4,258.0,39480.507999999994,766869.88,2018-05-21,2018-05-27
PRJ-2018-014,2018-06-18,1,1,1,1,1,124.0,818.17,101453.22,2018-06-23,2018-06-23
PRJ-2018-014,2018-06-25,4,4,3,4,4,143.0,13802.1575,181514.85,2018-06-25,2018-07-01
PRJ-2018-014,2018-07-02,2,2,2,2,2,875.0,120.66499999999999,100067.15,2018-07-03,2018-07-06
PRJ-2018-014,2018-07-09,2,2,2,2,2,395.0,1375.56,153355.97,2018-07-09,2018-07-10
PRJ-2018-014,2018-07-16,1,1,1,1,1,116.0,296.06,34343.19,2018-07-16,2018-07-16
PRJ-2018-014,2018-07-23,3,3,2,2,2,327.0,2370.5833333333335,263089.20999999996,2018-07-24,2018-07-29
PRJ-2018-014,2018-07-30,2,2,2,2,2,575.0,744.4150000000001,38556.92,2018-08-01,2018-08-04
PRJ-2018-014,2018-08-06,1,1,1,1,1,258.0,80.85,20859.68,2018-08-06,2018-08-06
PRJ-2018-014,2018-08-20,3,3,2,1,3,1645.0,74.43666666666667,66276.32,2018-08-21,2018-08-26
PRJ-2018-014,2018-09-03,3,3,3,3,3,956.0,231.13000000000002,84331.54000000001,2018-09-04,2018-09-09
PRJ-2018-014,2018-09-17,3,3,3,3,2,550.0,240371.50666666668,802868.27,2018-09-17,2018-09-21
PRJ-2018-014,2018-09-24,2,2,2,2,1,142.0,279.935,44132.14,2018-09-25,2018-09-30
PRJ-2018-014,2018-10-29,2,2,2,2,2,712.0,138734.185,456370.96,2018-11-02,2018-11-03
PRJ-2018-014,2018-11-05,1,1,1,1,1,19.0,1965.26,37339.88,2018-11-07,2018-11-07
PRJ-2018-014,2018-12-03,1,1,1,1,1,38.0,942.09,35799.35,2018-12-08,2018-12-08
PRJ-2018-014,2018-12-17,1,1,1,1,1,320.0,36.82,11782.31,2018-12-17,2018-12-17
PRJ-2018-014,2018-12-31,1,1,1,1,1,76.0,673.35,51174.34,2019-01-02,2019-01-02
PRJ-2018-014,2019-01-21,3,3,1,2,3,91.0,943.2666666666668,83754.48,2019-01-23,2019-01-27
PRJ-2018-015,2018-04-02,2,2,1,1,2,256.0,769.815,172462.47,2018-04-04,2018-04-05
PRJ-2018-015,2018-04-23,1,1,1,1,1,68.0,5514.9,375013.41,2018-04-26,2018-04-26
PRJ-2018-015,2018-04-30,1,1,1,1,1,60.0,3746.66,224799.47,2018-05-05,2018-05-05
PRJ-2018-015,2018-05-07,1,1,1,1,1,49.0,4247.58,208131.37,2018-05-10,2018-05-10
PRJ-2018-015,2018-05-28,3,3,2,2,2,1520.0,453.9166666666667,373609.72000000003,2018-05-29,2018-06-03
PRJ-2018-015,2018-06-04,1,1,1,1,1,236.0,313.05,73880.21,2018-06-05,2018-06-05
PRJ-2018-015,2018-06-11,1,1,1,1,1,309.0,368.04,113724.29,2018-06-14,2018-06-14
PRJ-2018-015,2018-06-25,1,1,1,1,1,458.0,364.0,166709.75,2018-06-27,2018-06-27
PRJ-2018-015,2018-07-02,1,1,1,1,1,861.0,382.42,329266.01,2018-07-03,2018-07-03
PRJ-2018-015,2018-07-16,2,2,2,2,2,268.0,1920.835,207980.37999999998,2018-07-16,2018-07-19
PRJ-2018-015,2018-07-30,2,2,2,2,2,414.0,288679.76999999996,621932.2999999999,2018-08-02,2018-08-03
PRJ-2018-015,2018-08-06,1,1,1,1,1,78.0,544.7,42486.4,2018-08-09,2018-08-09
PRJ-2018-015,2018-09-03,1,1,1,1,1,328.0,126.34,41438.19,2018-09-06,2018-09-06
PRJ-2018-015,2018-09-10,2,2,2,2,2,307.0,38567.025,1059634.4,2018-09-12,2018-09-14
PRJ-2018-015,2018-09-17,1,1,1,1,1,746.0,75.38,56235.49,2018-09-19,2018-09-19
PRJ-2018-015,2018-09-24,1,1,1,1,1,1.0,386542.94,386542.94,2018-09-25,2018-09-25
PRJ-2018-015,2018-10-01,1,1,1,1,1,23.0,5158.48,118645.02,2018-10-01,2018-10-01
PRJ-2018-015,2018-10-08,2,2,1,1,1,61.0,5920.355,269895.37,2018-10-11,2018-10-14
PRJ-2018-015,2018-10-29,1,1,1,1,1,24.0,1634.67,39231.98,2018-10-31,2018-10-31
PRJ-2018-015,2018-11-12,2,2,2,2,2,49.0,3922.245,249080.51,2018-11-13,2018-11-15
PRJ-2018-015,2018-11-19,3,3,2,2,2,67.0,26045.88,1019355.15,2018-11-21,2018-11-25
PRJ-2018-015,2018-12-17,1,1,1,1,1,250.0,331.58,82894.31,2018-12-17,2018-12-17
PRJ-2018-015,2018-12-24,1,1,1,1,1,34.0,15037.25,511266.56,2018-12-25,2018-12-25
PRJ-2018-015,2018-12-31,1,1,1,1,1,17.0,2584.28,43932.73,2019-01-04,2019-01-04
PRJ-2018-015,2019-01-07,2,2,2,2,2,322.0,950.845,161153.97,2019-01-08,2019-01-11
PRJ-2018-015,2019-01-21,2,2,2,2,2,15.0,324483.165,680237.8999999999,2019-01-23,2019-01-26
PRJ-2018-015,2019-02-04,1,1,1,1,1,2.0,124800.34,249600.69,2019-02-07,2019-02-07
PRJ-2018-015,2019-02-11,3,3,3,2,3,623.0,1272.73,852785.59,2019-02-12,2019-02-16
PRJ-2018-015,2019-02-18,1,1,1,1,1,15.0,6732.81,100992.21,2019-02-20,2019-02-20
PRJ-2018-015,2019-02-25,1,1,1,1,1,616.0,90.04,55462.02,2019-03-02,2019-03-02
PRJ-2018-015,2019-03-04,1,1,1,1,1,29.0,111.26,3226.62,2019-03-06,2019-03-06
PRJ-2018-015,2019-03-11,3,3,3,3,2,69.0,43305.433333333334,536292.01,2019-03-11,2019-03-16
PRJ-2018-015,2019-04-08,1,1,1,1,1,16.0,2311.82,36989.06,2019-04-08,2019-04-08
PRJ-2018-015,2019-04-22,1,1,1,1,1,88.0,1911.54,168215.11,2019-04-25,2019-04-25
PRJ-2018-015,2019-04-29,1,1,1,1,1,42.0,182.66,7671.8,2019-05-05,2019-05-05
PRJ-2018-015,2019-05-27,1,1,1,1,1,96.0,1182.37,113507.92,2019-05-29,2019-05-29
PRJ-2018-015,2019-06-03,3,3,3,2,3,455.0,1092.8633333333335,307883.33,2019-06-03,2019-06-08
PRJ-2018-015,2019-06-10,1,1,1,1,1,13.0,5630.71,73199.18,2019-06-12,2019-06-12
PRJ-2018-015,2019-06-24,1,1,1,1,1,47.0,1415.06,66507.72,2019-06-27,2019-06-27
PRJ-2018-015,2019-07-01,1,1,1,1,1,19.0,1838.61,34933.64,2019-07-06,2019-07-06
PRJ-2018-015,2019-07-08,2,2,1,1,1,841.0,44.525,41878.68,2019-07-08,2019-07-10
