project_id,project_name,original_contract_value,gc_name,est_labor,est_material,est_equip,est_sub,total_budget,actual_labor_cost,actual_material_cost,actual_tracked_cost,co_approved_value,co_rejected_value,adjusted_contract,bid_margin,realized_margin_dollars,realized_margin_pct,labor_overrun_pct,material_overrun_pct,rfi_count,rfi_cost_impact_count,rfi_high_critical,rfi_open,cumulative_billed,pct_billed,budget_coverage,ot_share
PRJ-2021-274,Kansas City Colocation Facility - HVAC,14505000.0,Turner Construction,7477500.0,3212300.0,3146800.0,964900.0,14801500.0,1973520.800000039,5947505.669999999,7921026.470000038,2099100.0,109900.0,16604100.0,-0.020441227163047193,4571373.529999962,0.27531594786829533,-73.6072109662315,85.1478899853687,41,16,15,1,14403300.0,0.8674544239073482,1.0204412271630472,0.056793167209650434
PRJ-2021-275,Las Vegas Residential Tower - HVAC Systems,17258000.0,DPR Construction,8055200.0,3552800.0,3972400.0,1112200.0,16692600.0,829294.5299999969,7550084.879999999,8379379.4099999955,871700.0,283900.0,18129700.0,0.0327616178004404,4665720.590000004,0.25735233291229326,-89.7048548763532,112.51083314568788,24,9,4,1,17106800.0,0.94357876854002,0.9672383821995596,0.045736754966887415
PRJ-2018-079,Baltimore Colocation Facility - HVAC,16064000.0,Turner Construction,8154500.0,3279300.0,4284400.0,1071900.0,16790100.0,1898404.6700000355,6910706.2700000005,8809110.940000037,2767800.0,811300.0,18831800.0,-0.045200448207171284,4666389.059999963,0.2477930447434639,-76.71954540437751,110.73723873997503,54,10,20,1,15943000.0,0.8465999001688633,1.0452004482071713,0.05465476407360175
PRJ-2022-365,Richmond Apartment Complex - MEP,20406000.0,Skanska USA,10175700.0,4065500.0,5499900.0,1272700.0,21013800.0,1428967.3600000162,9085541.42,10514508.780000016,1569300.0,66500.0,21975300.0,-0.02978535724786835,4688191.219999984,0.21333912256032836,-85.95706084102306,123.47906579756489,58,14,18,2,20279400.0,0.9228269921229745,1.0297853572478683,0.053012921144789275
PRJ-2019-086,Louisville Regional Medical Center - HVAC Upgrade,16463000.0,Turner Construction,8411600.0,3469900.0,4120900.0,993900.0,16996300.0,1660021.6200000236,7085268.0699999975,8745289.690000022,2154200.0,262400.0,18617200.0,-0.03239385288222074,4757110.309999978,0.25552232935135133,-80.26509082695297,104.19228421568336,39,8,12,1,16349700.0,0.8782040263842038,1.0323938528822207,0.05843071786310518
PRJ-2019-094,Atlanta Data Center - Precision Cooling Systems,21983000.0,DPR Construction,11076800.0,4851800.0,5796900.0,1425300.0,23150800.0,1427166.7500000144,9799886.860000003,11227053.610000018,1266000.0,436000.0,23249000.0,-0.053122867670472695,4799746.389999982,0.2064495844982572,-87.11571257041733,101.98455954491124,32,5,8,2,21854500.0,0.9400189255451847,1.0531228676704727,0.058091787439613525
PRJ-2020-193,Boston Middle School - HVAC Systems,14923000.0,JE Dunn,7045100.0,2296900.0,3485600.0,916400.0,13744000.0,4066490.4900000077,6035604.590000001,10102095.08000001,4387400.0,667600.0,19310400.0,0.0790055618843396,4806304.919999991,0.24889722222222174,-42.27916580318224,162.77176150463671,61,13,19,0,14828400.0,0.7678970917225951,0.9209944381156604,0.054766045899970306
PRJ-2023-389,Houston Edge Data Center - Thermal Management,16458000.0,DPR Construction,8427200.0,3591000.0,3514200.0,977700.0,16510100.0,649280.6999999995,6846691.630000001,7495972.33,343500.0,174100.0,16801500.0,-0.0031656337343541896,4813627.67,0.2864998762015296,-92.29541603379533,90.66253494848233,20,4,5,0,16342800.0,0.9726988661726631,1.0031656337343542,0.05623342175066313
PRJ-2020-189,Salt Lake City Colocation Facility - HVAC,25784000.0,DPR Construction,12781700.0,5171900.0,6486400.0,1607400.0,26047400.0,3795244.1800000104,11273868.290000003,15069112.470000014,2307900.0,755800.0,28091900.0,-0.010215637604715999,4928987.529999986,0.17545938615757517,-70.30720342364467,117.9831065952552,87,29,28,2,25627000.0,0.9122558459911931,1.010215637604716,0.05507917063654099
PRJ-2019-147,Oklahoma City Office Park - Core & Shell MEP,18067000.0,Skanska USA,10074700.0,4388000.0,4412600.0,1269400.0,20144700.0,2523663.760000026,8100629.3100000005,10624293.070000026,3270300.0,1895700.0,21337300.0,-0.11499972325233854,5031006.929999974,0.23578460864307918,-74.95048229723936,84.60868983591614,53,16,19,1,17939600.0,0.8407624207373942,1.1149997232523385,0.05601306744708365
PRJ-2019-087,Atlanta Mixed-Use Tower - Mechanical,23848000.0,Skanska USA,11987900.0,5334700.0,4917100.0,1455700.0,23695400.0,4076098.579999994,10204134.370000005,14280232.95,1925300.0,1050400.0,25773300.0,0.006398859443139893,5120267.050000001,0.19866555893114193,-65.99822671193458,91.2785043207679,62,18,25,1,23679700.0,0.9187686481746614,0.9936011405568601,0.053636440606214544
PRJ-2021-261,Raleigh Medical Campus - New HVAC Installation,24629000.0,DPR Construction,12167900.0,4944200.0,6230500.0,1412900.0,24755500.0,1096990.1499999978,10782519.879999999,11879510.029999997,32200.0,820000.0,24661200.0,-0.0051362215274675105,5138289.9700000025,0.20835522886153157,-90.98455649701265,118.08421746693094,22,3,5,0,24431600.0,0.990689828556599,1.0051362215274675,0.06199842643587726
PRJ-2020-194,Salt Lake City Data Center - Precision Cooling Systems,19531000.0,JE Dunn,10294400.0,3750700.0,5045300.0,1179400.0,20269800.0,1102735.129999997,8074294.439999999,9177029.569999997,1030400.0,942700.0,20561400.0,-0.03782704418616567,5159670.430000003,0.25093964564669735,-89.28800969459127,115.27433385767986,38,10,12,0,19377200.0,0.9424066454618849,1.0378270441861657,0.057813484562066794
PRJ-2021-290,Phoenix Mixed-Income Housing - Climate Control,17033000.0,Turner Construction,9316500.0,4290000.0,3701800.0,980000.0,18288300.0,2084344.8300000385,7053275.089999998,9137619.920000037,1953200.0,1166200.0,18986200.0,-0.07369811542300231,5166780.079999963,0.27213344850470145,-77.6273833521168,64.4120067599067,69,20,28,2,16897900.0,0.8900095859097661,1.0736981154230023,0.05060478894100222
PRJ-2019-135,Minneapolis Mixed-Income Housing - Climate Control,17311000.0,JE Dunn,9046000.0,3861400.0,4470600.0,841300.0,18219300.0,1406692.8400000117,7574242.469999996,8980935.310000008,2149700.0,0.0,19460700.0,-0.052469528045751224,5167864.689999992,0.2655538952863973,-84.44955958434655,96.15275470036764,43,14,18,2,17205800.0,0.8841305811198981,1.0524695280457512,0.05466830466830467
PRJ-2018-040,Sacramento Mixed-Income Housing - Climate Control,20326000.0,DPR Construction,9323400.0,3931900.0,4498300.0,951200.0,18704800.0,2691658.0000000247,8842785.909999996,11534443.91000002,1894500.0,169000.0,22220500.0,0.07975991341139432,5236556.089999981,0.23566328795481564,-71.13008130081275,124.89854548691461,69,19,24,2,20185900.0,0.9084359037825431,0.9202400865886057,0.05533596837944664
PRJ-2018-069,Boston Colocation Facility - HVAC,15603000.0,Mortenson,8106000.0,3677000.0,3665900.0,904000.0,16352900.0,1394938.5500000115,7073829.669999998,8468768.22000001,2706100.0,0.0,18309100.0,-0.048061270268538125,5270431.77999999,0.2878585938140045,-82.79128361707363,92.38046423714981,57,16,11,0,15508700.0,0.847048735328334,1.0480612702685381,0.05157946692991115
PRJ-2020-204,Sacramento Edge Data Center - Thermal Management,22017000.0,Turner Construction,10978600.0,4611700.0,5312600.0,1416500.0,22319400.0,1382817.3700000118,9520741.06,10903558.430000013,925800.0,1809500.0,22942800.0,-0.01373484125902702,5310141.569999985,0.23145132982896532,-87.40442888892926,106.44753691697204,48,11,17,2,21879800.0,0.9536673814878742,1.013734841259027,0.04809369548965861
PRJ-2019-119,Albuquerque Data Center - Precision Cooling Systems,19776000.0,JE Dunn,10042100.0,3599700.0,4996100.0,1289900.0,19927800.0,1975113.8900000388,8688201.12,10663315.010000039,2588200.0,877800.0,22364200.0,-0.007675970873786353,5414884.989999961,0.2421229013333793,-80.33166479122855,141.35903325277104,34,9,12,0,19638700.0,0.8781311202725784,1.0076759708737864,0.04831676260247689
PRJ-2021-282,Louisville Corporate Campus - HVAC Systems,20659000.0,Skanska USA,10085800.0,4364400.0,4770500.0,1081700.0,20302400.0,3066817.3700000173,8923954.49,11990771.860000018,2618800.0,960300.0,23277800.0,0.017261242073672523,5434828.139999982,0.23347688097672384,-69.59272075591409,104.47150788195398,93,26,29,1,20522200.0,0.8816211153975032,0.9827387579263275,0.05299758846951937
PRJ-2024-004,Summit Data Center - Phase 2 Expansion,16340000.0,DPR Construction,8198900.0,3407700.0,3980700.0,900000.0,16487300.0,1534370.3500000166,7219525.3500000015,8753895.700000018,2743100.0,1215400.0,19083100.0,-0.009014687882497041,5448504.299999982,0.28551463336669525,-81.2856560026343,111.85918214631573,51,13,13,2,16205800.0,0.8492226105821381,1.009014687882497,0.054777640864792206
PRJ-2020-176,Chicago Regional Medical Center - HVAC Upgrade,29701000.0,Skanska USA,15632300.0,6281000.0,7475600.0,1807600.0,31196500.0,1994725.9700000354,12933292.08,14928018.050000036,205800.0,2247100.0,29906800.0,-0.05035184000538706,5695581.949999966,0.1904443788703561,-87.23971539696632,105.91135296927243,50,12,17,2,29496000.0,0.9862639934730563,1.050351840005387,0.05187742770824342
PRJ-2019-114,Tampa Colocation Facility - HVAC,21934000.0,JE Dunn,9983800.0,4282400.0,5226000.0,930400.0,20422600.0,1969485.3200000406,9759516.040000001,11729001.360000042,1690400.0,891800.0,23624400.0,0.0689067201604815,5738998.639999956,0.2429267469226713,-80.27318936677376,127.89828227162343,45,12,15,1,21794400.0,0.9225377152435618,0.9310932798395185,0.052221151318671694
PRJ-2021-310,Las Vegas Senior Living - HVAC Upgrade,22291000.0,Mortenson,10518800.0,4085600.0,6108300.0,1309100.0,22021800.0,1258807.5900000047,9790589.819999998,11049397.410000004,1952600.0,-77500.0,24243600.0,0.012076622852272179,5776802.589999996,0.238281550182316,-88.03278330227778,139.63652388878006,34,8,11,1,22123000.0,0.9125294923196225,0.9879233771477278,0.056549651686928014
PRJ-2019-149,Boston Data Center - Precision Cooling Systems,21493000.0,JE Dunn,11430000.0,4747400.0,4769300.0,1266500.0,22213200.0,2158678.070000039,8760001.66,10918679.73000004,1340100.0,876700.0,22833100.0,-0.03350858419020142,5878620.269999959,0.2574604530265255,-81.11392764654384,84.5220891435312,36,9,15,1,21350300.0,0.9350591903858871,1.0335085841902014,0.058193818415969094
PRJ-2023-384,Minneapolis Colocation Facility - HVAC,16654000.0,Turner Construction,8555500.0,3512800.0,3574700.0,1032300.0,16675300.0,2067199.6100000383,6910146.479999999,8977346.090000037,2820700.0,187200.0,19474700.0,-0.0012789720187342812,5890353.909999963,0.30246185615182586,-75.8377697387641,96.71334775677518,87,16,33,3,16524900.0,0.848531684698609,1.0012789720187343,0.057028514257128564
PRJ-2022-336,Cincinnati Medical Campus - New HVAC Installation,19661000.0,JE Dunn,10164100.0,4102600.0,4812700.0,1247600.0,20327000.0,1402228.7400000133,8454372.969999999,9856601.710000012,2166600.0,-512200.0,21827600.0,-0.03387416713290281,5910698.289999988,0.2707901138925025,-86.20410326541442,106.07353800029249,43,9,10,0,19536000.0,0.8950136524400301,1.0338741671329028,0.04896560166483046
PRJ-2018-015,Minneapolis Mixed-Income Housing - Climate Control,22510000.0,Skanska USA,12088700.0,5014600.0,6314800.0,1263900.0,24682000.0,2878955.260000025,10278685.880000003,13157641.140000027,4143500.0,1565300.0,26653500.0,-0.09649044868947132,5917158.859999973,0.2220030712664368,-76.18474062554266,104.97519004506843,58,18,23,1,22370800.0,0.839319413960643,1.0964904486894713,0.05501171100834785
PRJ-2018-017,San Antonio Business Center - MEP Systems,19383000.0,DPR Construction,10039500.0,4471900.0,4594400.0,1117700.0,20223500.0,1104146.039999997,7888240.659999997,8992386.699999994,1269400.0,-301600.0,20652400.0,-0.04336274054583922,5947913.300000006,0.28800107009354875,-89.00198177200063,76.39573022652557,54,15,11,1,19227900.0,0.931024965621429,1.0433627405458392,0.05855572998430141
PRJ-2022-347,Raleigh Corporate Campus - HVAC Systems,27076000.0,Skanska USA,13656800.0,5494200.0,7018100.0,1656600.0,27825700.0,1762197.960000028,11912466.319999995,13674664.280000024,1234000.0,2219300.0,28310000.0,-0.02768872802481903,5960635.719999976,0.21054877145884762,-87.09655292601468,116.81894215718383,40,10,19,0,26875600.0,0.9493323913811375,1.027688728024819,0.056270254345477756
PRJ-2021-249,Cincinnati Edge Data Center - Thermal Management,22257000.0,DPR Construction,12156300.0,5130700.0,5334800.0,1391200.0,24013000.0,2885223.490000019,9310578.730000002,12195802.220000021,2639700.0,778700.0,24896700.0,-0.0788965269353461,5974897.779999979,0.2399875397140978,-76.26561132910493,81.46800105248802,52,17,19,2,22118400.0,0.8884068972996422,1.078896526935346,0.05524597039966445
PRJ-2022-355,Raleigh Apartment Complex - MEP,19636000.0,Turner Construction,9884900.0,3772900.0,4037200.0,1046900.0,18741900.0,3743437.260000001,7883057.410000001,11626494.670000002,3062700.0,750300.0,22698700.0,0.04553371358728864,5988105.329999998,0.26380829430760344,-62.12974071563697,108.9389437832967,70,19,17,4,19507700.0,0.8594192618960558,0.9544662864127114,0.05453956201676004
PRJ-2018-007,Portland Corporate Campus - HVAC Systems,18587000.0,Turner Construction,9734600.0,4359300.0,4055900.0,1154400.0,19304200.0,1110196.2499999981,7894962.550000004,9005158.8,1658300.0,23700.0,20245300.0,-0.03858610857050637,6029841.199999999,0.29783906388149345,-88.59535830953507,81.10619938981036,36,8,12,0,18435100.0,0.9105866546803456,1.0385861085705064,0.04870079352730668
PRJ-2018-066,Portland Regional Medical Center - HVAC Upgrade,19638000.0,Skanska USA,9994800.0,4410800.0,4736900.0,1333500.0,20476000.0,2065310.410000046,8523319.9,10588630.310000047,3055900.0,365400.0,22693900.0,-0.04267236989510126,6034869.689999953,0.26592475026328455,-79.33615069836269,93.23750566790605,30,9,14,1,19502100.0,0.859354275818612,1.0426723698951013,0.054455445544554455
PRJ-2021-257,San Antonio Office Park - Core & Shell MEP,22625000.0,DPR Construction,11619400.0,4940900.0,5545200.0,1191100.0,23296600.0,3764653.83000001,9714537.159999998,13479190.990000008,3656700.0,1149500.0,26281700.0,-0.02968397790055244,6066209.00999999,0.23081494005334474,-67.60027342203547,96.61472930032986,76,24,28,1,22476900.0,0.855230065026235,1.0296839779005524,0.052928496078521306
PRJ-2020-206,Pittsburgh Medical Campus - New HVAC Installation,19628000.0,Skanska USA,10335600.0,3935100.0,4905800.0,1254100.0,20430600.0,1853781.650000033,8213983.930000003,10067765.580000035,2675400.0,1390200.0,22303400.0,-0.040890564499694415,6075734.419999965,0.27241292448684795,-82.06411190448515,108.73634545500757,57,13,27,1,19496700.0,0.8741582000950527,1.0408905644996944,0.054997208263539925
PRJ-2022-349,Boston Data Center - Precision Cooling Systems,22985000.0,Mortenson,10973700.0,4629400.0,5822100.0,1078000.0,22503200.0,1955131.0600000357,10011832.760000004,11966963.82000004,1982400.0,384100.0,24967400.0,0.020961496628235765,6100336.179999962,0.24433205620128498,-82.18348360170192,116.26631442519555,52,10,12,2,22838100.0,0.9147167906950664,0.9790385033717642,0.05519135364989369
PRJ-2020-175,Baltimore Senior Living - HVAC Upgrade,21782000.0,DPR Construction,10285100.0,4385900.0,5455100.0,1390200.0,21516300.0,1638902.6600000262,9864508.230000002,11503410.890000029,2693000.0,737900.0,24475000.0,0.01219814525755214,6126289.10999997,0.25030803309499366,-84.06527248155072,124.91411637292238,41,7,11,0,21617900.0,0.88326455566905,0.9878018547424479,0.05023070469798658
PRJ-2020-219,Denver Cloud Campus Phase 1 - Cooling,26976000.0,Mortenson,12962400.0,5495000.0,7238700.0,1664700.0,27360800.0,2100086.710000043,12300153.96,14400240.670000043,2473400.0,258500.0,29449400.0,-0.014264531435350003,6145759.329999957,0.20868877905831554,-83.79862749182217,123.84265623293906,58,14,25,0,26803900.0,0.9101679490923414,1.01426453143535,0.05276546857049073
PRJ-2018-016,Houston Surgery Center - Climate Control,20272000.0,JE Dunn,10148900.0,4142600.0,5032300.0,1255200.0,20579000.0,2891545.840000023,9104486.480000002,11996032.320000026,4255100.0,1203700.0,24527100.0,-0.015144041041831091,6243567.679999974,0.25455792490755014,-71.50877592645486,119.77710809636464,94,31,39,1,20143600.0,0.8212793196097378,1.015144041041831,0.05527068924397806
PRJ-2021-289,Pittsburgh Data Center - Precision Cooling Systems,18201000.0,DPR Construction,8602700.0,3585700.0,3902500.0,981000.0,17071900.0,4001154.469999995,7388345.510000003,11389499.979999997,4334500.0,122300.0,22535500.0,0.06203505301906487,6262500.020000003,0.27789487785937755,-53.48955014123479,106.05029729202116,79,24,30,3,18095100.0,0.8029597745778883,0.9379649469809351,0.054822204067592556
PRJ-2022-329,Pittsburgh Cloud Campus Phase 1 - Cooling,22622000.0,JE Dunn,10660800.0,4911200.0,5025500.0,1208500.0,21806000.0,2822140.180000029,10070121.169999996,12892261.350000026,2778000.0,577500.0,25400000.0,0.03607108124834235,6273738.649999976,0.24699758464566834,-73.52787614437914,105.04400492751253,75,17,32,1,22489700.0,0.8854212598425197,0.9639289187516576,0.052516144754477884
PRJ-2022-340,San Antonio Senior Living - HVAC Upgrade,21923000.0,JE Dunn,10913700.0,3929500.0,5848500.0,1328100.0,22019800.0,1274959.730000008,9399523.069999998,10674482.800000006,2202100.0,426600.0,24125100.0,-0.004415454089312654,6274017.1999999955,0.26006181114275156,-88.3178048691094,139.2040480977223,38,10,16,2,21764800.0,0.9021641361072078,1.0044154540893127,0.049993280473054694
PRJ-2020-179,Louisville Edge Data Center - Thermal Management,22670000.0,DPR Construction,10838100.0,4611300.0,4603200.0,1319700.0,21372300.0,3905897.850000003,9165991.19,13071889.040000003,2663300.0,526500.0,25333300.0,0.057243052492280566,6338510.959999997,0.25020470921672255,-63.9614152849669,98.77238934790623,79,20,34,1,22532800.0,0.8894538019128972,0.9427569475077194,0.05087286192911303
PRJ-2018-080,Raleigh Senior Living - HVAC Upgrade,21159000.0,Turner Construction,11437200.0,4908400.0,5417400.0,1187600.0,22950600.0,2242931.5500000343,9365280.419999998,11608211.970000032,3469000.0,194800.0,24628000.0,-0.08467318871402241,6414788.029999968,0.2604672742407003,-80.38915512538004,90.80108426371115,64,15,21,2,21015000.0,0.8532970602566184,1.0846731887140224,0.05652946173449687
PRJ-2020-215,Phoenix Residential Tower - HVAC Systems,25173000.0,Skanska USA,12563300.0,5104500.0,6611300.0,1243000.0,25522100.0,2981241.1600000197,11059990.099999998,14041231.260000017,3185300.0,1077700.0,28358300.0,-0.013868033210185482,6462768.739999983,0.22789690284678502,-76.27023823358496,116.67137035948669,88,20,20,0,25024200.0,0.8824294827263975,1.0138680332101855,0.05820228631114722
PRJ-2020-227,Phoenix Mixed-Use Tower - Mechanical,27835000.0,Mortenson,13026100.0,6061000.0,6768600.0,1394700.0,27250400.0,2367006.520000033,12379713.23,14746719.750000034,1563300.0,2317800.0,29398300.0,0.021002335189509558,6488280.2499999665,0.22070256613477535,-81.82873983771019,104.2519919155255,76,17,26,0,27642400.0,0.9402720565474875,0.9789976648104904,0.055838301584993456
PRJ-2021-297,Kansas City Business Center - MEP Systems,30058000.0,DPR Construction,15866400.0,6615100.0,8248900.0,1977400.0,32707800.0,1196602.9600000035,13640987.669999998,14837590.63,1554200.0,354800.0,31612200.0,-0.08815623128618011,6548309.369999997,0.20714500635830463,-92.45825795391517,106.2098482260283,45,12,19,1,29819800.0,0.9433003713756082,1.08815623128618,0.053010659752232785
PRJ-2018-031,Kansas City Surgery Center - Climate Control,40498000.0,Skanska USA,20041600.0,8201000.0,9920900.0,2903000.0,41066500.0,3026545.120000026,20380766.03,23407311.15000003,2347700.0,2525700.0,42845700.0,-0.014037730258284364,6614488.849999972,0.1543792924377469,-84.89868513491923,148.51562041214487,81,16,28,1,40227400.0,0.9388900169678638,1.0140377302582844,0.05239179954441914
PRJ-2022-327,Salt Lake City Office Park - Core & Shell MEP,29520000.0,Turner Construction,16066400.0,6122300.0,6975900.0,2128700.0,31293300.0,4074061.940000006,12348558.650000002,16422620.590000007,2653200.0,1750300.0,32173200.0,-0.0600711382113821,6645979.409999993,0.20656880291671306,-74.64234713439224,101.69803260212672,69,15,23,3,29317400.0,0.9112366814615892,1.060071138211382,0.053550245721064225
PRJ-2021-262,Richmond Office Park - Core & Shell MEP,25551000.0,Skanska USA,12215400.0,5245400.0,6684700.0,1645500.0,25791000.0,1498108.1700000176,11152880.479999999,12650988.650000017,2089900.0,339400.0,27640900.0,-0.009392978748385516,6659711.349999983,0.24093684901721663,-87.73590574193217,112.62211613985586,46,17,18,1,25364300.0,0.9176365458432975,1.0093929787483855,0.05234222883976635
PRJ-2019-117,Atlanta Mixed-Use Tower - Mechanical,23416000.0,Turner Construction,12586300.0,5051600.0,5929400.0,1362100.0,24929400.0,1175096.0200000033,10096363.01,11271459.030000003,1985500.0,-274200.0,25401500.0,-0.06463102152374445,6838540.969999999,0.269217997756038,-90.66368972613077,99.86465694037531,36,13,8,3,23242700.0,0.9150128929393934,1.0646310215237444,0.04757734967892586
PRJ-2018-024,Raleigh Edge Data Center - Thermal Management,20604000.0,JE Dunn,10943000.0,4481900.0,5329200.0,1330400.0,22084500.0,1491928.340000018,8709924.470000003,10201852.810000021,3171100.0,853900.0,23775100.0,-0.07185497961560872,6913647.189999979,0.29079361138333715,-86.36636808918927,94.33553782993825,51,9,18,0,20454900.0,0.8603496935869881,1.0718549796156087,0.05135603000577034
PRJ-2019-137,Kansas City Office Park - Core & Shell MEP,28675000.0,JE Dunn,15425200.0,6451700.0,8090000.0,1824300.0,31791200.0,2688846.830000038,13104358.68,15793205.510000037,4167000.0,1221400.0,32842000.0,-0.10867306015693123,7134494.489999965,0.21723690670482812,-82.56847995487878,103.11481748996387,56,19,21,1,28487700.0,0.8674167224894952,1.1086730601569312,0.05834507493275266
PRJ-2018-032,Sacramento Office Park - Core & Shell MEP,23117000.0,DPR Construction,11353900.0,5258400.0,6007300.0,1456700.0,24076300.0,2240400.1200000355,10226295.26,12466695.380000036,3949700.0,1846300.0,27066700.0,-0.0414975991694424,7136004.619999964,0.2636451662005329,-80.26757219986052,94.47541571580709,100,18,40,4,22937300.0,0.8474361484776497,1.0414975991694424,0.055415037939756266
PRJ-2020-186,Atlanta Medical Campus - New HVAC Installation,27278000.0,Turner Construction,13969800.0,5396500.0,7162100.0,1474900.0,28003300.0,1533804.77000002,11802669.190000003,13336473.960000023,1919600.0,1046000.0,29197600.0,-0.02658919275606708,7224126.039999977,0.24742191275995207,-89.02056743833111,118.70970425275647,50,11,20,1,27092300.0,0.9278947584732992,1.026589192756067,0.050800044757748686
PRJ-2019-150,Oklahoma City Mixed-Income Housing - Climate Control,26488000.0,JE Dunn,12253500.0,5746400.0,6181600.0,1212600.0,25394100.0,3025999.66000002,12448292.03,15474291.69000002,3744600.0,758700.0,30232600.0,0.04129794623980676,7364108.30999998,0.24358170683302066,-75.3050176684211,116.62766305861058,57,9,13,0,26312900.0,0.8703485641327574,0.9587020537601932,0.05299630786708322
PRJ-2023-396,Tampa Hospital - Mechanical Systems Renovation,21976000.0,Turner Construction,11295000.0,4790900.0,4806900.0,1443100.0,22335900.0,1217246.7600000042,9384689.319999997,10601936.08,2257100.0,595100.0,24233100.0,-0.016376956680014487,7381163.920000002,0.30459016469209477,-89.22313625498003,95.88572752509961,43,16,12,1,21792300.0,0.8992782599007143,1.0163769566800145,0.05857504928189242
PRJ-2018-067,Nashville Corporate Campus - HVAC Systems,27567000.0,Skanska USA,14229900.0,5634600.0,6465400.0,1473400.0,27803300.0,631866.9999999981,11444269.16,12076136.159999998,-153400.0,481600.0,27413600.0,-0.008571843145790181,7398663.840000004,0.2698902676044009,-95.55958228799922,103.10703794413092,15,1,4,0,27337300.0,0.9972167099541833,1.0085718431457902,0.060490463215258854
PRJ-2023-397,Sacramento Corporate Campus - HVAC Systems,24152000.0,Skanska USA,11344500.0,4422900.0,6103300.0,1335600.0,23206300.0,1943714.970000038,10267673.93,12211388.900000038,3012800.0,1528000.0,27164800.0,0.03915617754223255,7514511.099999964,0.27662677803628094,-82.86645537485091,132.1480008591648,46,13,26,2,24004100.0,0.8836472199316763,0.9608438224577674,0.055954597854039195
PRJ-2020-162,Denver Corporate Campus - HVAC Systems,29697000.0,Turner Construction,15599900.0,6557400.0,6865700.0,1534000.0,30557000.0,845176.2999999993,12858056.660000004,13703232.960000003,147900.0,650800.0,29844900.0,-0.02895915412331207,7741967.039999999,0.25940670064232074,-94.58216847543895,96.08467776862788,28,8,10,1,29454800.0,0.9869290900622887,1.028959154123312,0.04932460090053213
PRJ-2018-002,Louisville Office Park - Core & Shell MEP,29163000.0,JE Dunn,15137600.0,6142800.0,6712000.0,1629700.0,29622100.0,2679076.6000000276,12583906.879999997,15262983.480000025,2294000.0,2508400.0,31457000.0,-0.015742550492061858,7852316.5199999735,0.2496206415106327,-82.30184045026935,104.85620368561564,93,33,32,2,28945000.0,0.920144959786375,1.0157425504920619,0.05402983163689905
PRJ-2022-337,Oklahoma City Corporate Campus - HVAC Systems,24013000.0,JE Dunn,11374200.0,5007800.0,6230000.0,1448200.0,24060200.0,1746564.4600000277,10508846.569999997,12255411.030000024,3835300.0,242500.0,27848300.0,-0.0019656019656020263,7914688.969999976,0.2842072575345704,-84.64450721808983,109.84956607691996,60,20,15,0,23843100.0,0.8561779354574606,1.001965601965602,0.05220051312413657
PRJ-2022-342,San Antonio Business Center - MEP Systems,25975000.0,Skanska USA,12727000.0,4795900.0,5934200.0,1521000.0,24978100.0,1111841.709999999,10709443.569999998,11821285.279999997,1254400.0,-168800.0,27229400.0,0.03837921077959572,7952914.7200000025,0.29207087633219986,-91.26391364814961,123.30414666694467,44,9,15,1,25765700.0,0.9462456021799966,0.9616207892204043,0.05276303465501093
PRJ-2019-151,Albuquerque Surgery Center - Climate Control,29676000.0,JE Dunn,14993300.0,6401500.0,7201000.0,2007000.0,30602800.0,2209456.420000046,13519865.119999997,15729321.540000044,3244900.0,874400.0,32920900.0,-0.03123062407332533,7983578.459999956,0.24250790409739575,-85.26370832305065,111.1983928766695,45,12,15,0,29489000.0,0.8957531537716162,1.0312306240733253,0.05298786181139122
PRJ-2022-362,Houston Business Center - MEP Systems,25395000.0,Turner Construction,12238800.0,5227000.0,5926500.0,1408500.0,24800800.0,1528389.72000002,10436980.969999999,11965370.690000018,1908500.0,917600.0,27303500.0,0.023398306753297904,8003129.30999998,0.2931173406339839,-87.51193156191768,99.67440156877747,49,12,17,1,25221200.0,0.9237350522826744,0.9766016932467021,0.055989141499830336
PRJ-2021-291,Columbus Hospital - Mechanical Systems Renovation,26365000.0,JE Dunn,14448200.0,6198400.0,5668600.0,1839500.0,28154700.0,2700798.4700000277,10387673.170000002,13088471.64000003,2255400.0,1150600.0,28620400.0,-0.06788166129338147,8023828.35999997,0.2803534667579758,-81.30702461206221,67.58636373902947,81,15,27,5,26172700.0,0.9144770862741262,1.0678816612933815,0.05451187671145641
PRJ-2018-037,Albuquerque Business Center - MEP Systems,33532000.0,JE Dunn,17793100.0,7034500.0,9109300.0,2366000.0,36302900.0,4144708.6900000023,15659099.190000003,19803807.880000006,5799600.0,2215400.0,39331600.0,-0.08263449838959791,8052492.119999994,0.2047333980819492,-76.70609005738179,122.60429582770635,79,18,30,1,33327600.0,0.8473492052192131,1.082634498389598,0.0506392163373734
PRJ-2022-345,Indianapolis Apartment Complex - MEP,20889000.0,Turner Construction,10386300.0,4041500.0,4650100.0,1419400.0,20497300.0,2598379.4900000244,8746013.130000003,11344392.620000027,4608000.0,1244400.0,25497000.0,0.01875149600268089,8083107.379999973,0.31702189983135165,-74.98262624803804,116.40512507732285,82,20,29,1,20735100.0,0.8132368513942817,0.9812485039973191,0.05480275015019024
