project_id,week_start,total_cost,week_change,pct_change
PRJ-2021-320,2021-10-25,102570.29999999999,51796.19000000002,1.0201299441782445
PRJ-2021-320,2021-11-01,65004.34999999995,-37565.95000000004,-0.36624588209257497
PRJ-2021-320,2021-11-08,215616.48999999996,150612.14,2.316954788410316
PRJ-2021-320,2021-11-15,596816.28,381199.79000000004,1.7679528592641505
PRJ-2021-320,2021-11-22,486671.1,-110145.18000000005,-0.18455458353113297
PRJ-2021-320,2021-11-29,778197.73,291526.63,0.5990218650747908
PRJ-2021-320,2021-12-06,43315.15999999997,-734882.5700000001,-0.9443391334487703
PRJ-2021-320,2021-12-13,36455.34999999998,-6859.80999999999,-0.15836972551873282
PRJ-2021-320,2021-12-20,42003.31999999998,5547.970000000001,0.15218534453790747
PRJ-2021-320,2021-12-27,113232.26999999996,71228.94999999998,1.6957933325270484
PRJ-2021-320,2022-01-03,48662.74999999997,-64569.51999999999,-0.5702395615666807
PRJ-2021-320,2022-01-10,41821.60999999997,-6841.139999999999,-0.14058268388038087
PRJ-2021-320,2022-01-17,46235.35999999997,4413.75,0.10553754386787124
PRJ-2021-320,2022-01-24,42618.22999999998,-3617.12999999999,-0.07823298012603325
PRJ-2021-320,2022-01-31,242352.49,199734.26,4.68659209920262
PRJ-2021-320,2022-02-07,81748.92999999996,-160603.56000000003,-0.6626858259223993
PRJ-2021-320,2022-02-14,107379.35999999999,25630.430000000022,0.31352618315615916
PRJ-2021-320,2022-02-21,57135.43999999997,-50243.92000000001,-0.4679104066181808
PRJ-2021-320,2022-02-28,177496.90999999997,120361.47,2.106599161571173
PRJ-2021-320,2022-03-07,46119.69999999999,-131377.21,-0.7401661809211214
PRJ-2021-320,2022-03-14,884606.96,838487.26,18.18067463578471
PRJ-2021-320,2022-03-21,2334365.32,1449758.3599999999,1.638872884292025
PRJ-2021-320,2022-03-28,48056.26999999998,-2286309.05,-0.9794135606846661
PRJ-2021-320,2022-04-04,50504.42999999997,2448.159999999989,0.05094361256085813
PRJ-2021-320,2022-04-11,84935.91999999997,34431.49,0.6817518780035735
PRJ-2021-320,2022-04-18,48460.129999999976,-36475.78999999999,-0.4294506964780037
PRJ-2021-320,2022-04-25,37931.15999999999,-10528.969999999987,-0.21727077496490396
PRJ-2021-320,2022-05-02,138192.80999999997,100261.64999999998,2.6432529350539244
PRJ-2021-320,2022-05-09,41829.81999999998,-96362.98999999999,-0.6973082753002853
PRJ-2021-320,2022-05-16,139569.52999999997,97739.70999999999,2.336603647828273
PRJ-2021-320,2022-05-23,165168.87999999998,25599.350000000006,0.18341646633043768
PRJ-2021-320,2022-05-30,48131.499999999985,-117037.37999999999,-0.7085921996928235
PRJ-2021-320,2022-06-06,616368.59,568237.09,11.80592938096673
PRJ-2021-320,2022-06-13,55770.26999999996,-560598.3200000001,-0.9095179882543983
PRJ-2021-320,2022-06-20,40777.61999999999,-14992.649999999972,-0.2688287146538825
PRJ-2021-320,2022-06-27,42687.05999999998,1909.439999999995,0.04682568526559411
PRJ-2021-320,2022-07-04,89462.35999999997,46775.29999999999,1.0957723488101547
PRJ-2021-320,2022-07-11,46492.13999999998,-42970.219999999994,-0.4803161910774543
PRJ-2021-320,2022-07-18,48013.22999999996,1521.089999999982,0.03271714315581048
PRJ-2021-320,2022-07-25,44148.59999999999,-3864.6299999999683,-0.0804909396847488
PRJ-2021-320,2022-08-01,54473.16999999999,10324.57,0.23385951083386566
PRJ-2021-320,2022-08-08,553453.9199999999,498980.74999999994,9.160119559775941
PRJ-2021-320,2022-08-15,208585.06999999998,-344868.85,-0.6231211624628118
PRJ-2021-320,2022-08-22,40129.05999999999,-168456.00999999998,-0.807612980162003
PRJ-2021-320,2022-08-29,40826.659999999996,697.6000000000058,0.017383910811765987
PRJ-2021-320,2022-09-05,51364.56999999998,10537.909999999982,0.2581134484182635
PRJ-2021-320,2022-09-12,48340.66999999998,-3023.9000000000015,-0.058871319277081516
PRJ-2021-320,2022-09-19,42016.38999999998,-6324.279999999999,-0.13082731372982628
PRJ-2021-320,2022-09-26,43004.979999999974,988.5899999999965,0.023528675357402124
PRJ-2021-320,2022-10-03,53517.26999999997,10512.289999999994,0.24444355049112917
PRJ-2021-320,2022-10-10,46091.629999999976,-7425.639999999992,-0.13875221961060413
PRJ-2021-320,2022-10-17,232637.07999999996,186545.44999999998,4.047273875972711
PRJ-2021-320,2022-10-24,49657.489999999976,-182979.58999999997,-0.7865452489345207
PRJ-2021-320,2022-10-31,34485.93999999998,-15171.549999999996,-0.305523899818537
PRJ-2021-320,2022-11-07,16383.01,-18102.92999999998,-0.5249365393548788
PRJ-2021-320,2022-11-14,19521.780000000002,3138.7700000000023,0.19158689398346226
PRJ-2021-320,2022-11-21,145696.06,126174.28,6.463256936611312
PRJ-2021-320,2022-11-28,17711.039999999997,-127985.02,-0.878438442329875
PRJ-2021-320,2022-12-05,85575.34,67864.3,3.831751269264821
PRJ-2021-320,2022-12-12,23033.899999999998,-62541.44,-0.7308348409717099
PRJ-2021-320,2022-12-19,20072.820000000003,-2961.0799999999945,-0.12855313255679648
PRJ-2021-320,2022-12-26,13941.080000000002,-6131.740000000002,-0.30547476637562637
PRJ-2021-320,2023-01-02,61860.67999999999,47919.59999999999,3.4372946715749415
PRJ-2021-320,2023-01-09,18100.570000000007,-43760.109999999986,-0.707397817159462
PRJ-2021-320,2023-01-16,16017.859999999999,-2082.710000000008,-0.11506322729063269
PRJ-2021-320,2023-01-23,19872.06,3854.2000000000025,0.24061890914266967
PRJ-2021-320,2023-01-30,18279.23,-1592.8300000000017,-0.0801542467162439
PRJ-2021-320,2023-02-06,34938.97,16659.74,0.9114027232000473
PRJ-2021-320,2023-02-13,16619.83,-18319.14,-0.5243182612423892
PRJ-2021-320,2023-02-20,15847.860000000004,-771.9699999999975,-0.04644873022166878
PRJ-2021-320,2023-02-27,18776.440000000002,2928.579999999998,0.18479340428297558
PRJ-2021-320,2023-03-06,16081.140000000001,-2695.300000000001,-0.14354691304634962
PRJ-2021-320,2023-03-13,20692.809999999998,4611.669999999996,0.2867750669417713
PRJ-2021-320,2023-03-20,14927.779999999999,-5765.029999999999,-0.2786006347132168
PRJ-2021-320,2023-03-27,17775.199999999997,2847.4199999999983,0.1907463802387226
PRJ-2021-320,2023-04-03,21503.44,3728.2400000000016,0.2097439128673659
PRJ-2021-320,2023-04-10,15874.570000000005,-5628.8699999999935,-0.26176602441283786
PRJ-2021-320,2023-04-17,20612.53,4737.959999999994,0.29846225756036177
PRJ-2021-320,2023-04-24,19291.92,-1320.6100000000006,-0.06406831184721141
PRJ-2021-320,2023-05-01,15208.98,-4082.9399999999987,-0.21163989898361588
PRJ-2021-320,2023-05-08,20302.419999999995,5093.439999999995,0.33489688328868833
PRJ-2021-320,2023-05-15,19326.359999999997,-976.0599999999977,-0.04807604216640174
PRJ-2021-320,2023-05-22,21099.32,1772.9600000000028,0.091737916503677
PRJ-2021-320,2023-05-29,19861.879999999997,-1237.4400000000023,-0.05864833558617066
PRJ-2021-320,2023-06-05,4190.879999999999,-15670.999999999998,-0.7889988258916074
PRJ-2022-335,2022-03-28,10265.12,,
PRJ-2022-335,2022-04-04,11755.35,1490.2299999999996,0.14517414311766444
PRJ-2022-335,2022-04-11,50726.54000000001,38971.19000000001,3.3151875529014454
PRJ-2022-335,2022-04-18,124205.89,73479.34999999999,1.4485385756647304
PRJ-2022-335,2022-04-25,62025.11,-62180.78,-0.5006266611027866
PRJ-2022-335,2022-05-02,9514.999999999998,-52510.11,-0.8465943873376444
PRJ-2022-335,2022-05-09,17054.59,7539.590000000002,0.7923899106673676
PRJ-2022-335,2022-05-16,99093.21,82038.62000000001,4.810354279991487
PRJ-2022-335,2022-05-23,156423.18,57329.96999999999,0.5785458963333611
PRJ-2022-335,2022-05-30,15131.720000000001,-141291.46,-0.9032642093070861
PRJ-2022-335,2022-06-06,8507.48,-6624.240000000002,-0.43777178007523276
PRJ-2022-335,2022-06-13,160442.56999999998,151935.08999999997,17.859000550104142
PRJ-2022-335,2022-06-20,170994.69999999998,10552.130000000005,0.0657688916351814
PRJ-2022-335,2022-06-27,35949.929999999986,-135044.77,-0.7897599750167695
PRJ-2022-335,2022-07-04,192733.87,156783.94,4.361175112162946
PRJ-2022-335,2022-07-11,27461.569999999992,-165272.3,-0.857515599100459
PRJ-2022-335,2022-07-18,23360.189999999995,-4101.379999999997,-0.14934980046661567
PRJ-2022-335,2022-07-25,29613.39999999999,6253.2099999999955,0.26768660700105595
PRJ-2022-335,2022-08-01,27157.479999999992,-2455.9199999999983,-0.08293272640088606
PRJ-2022-335,2022-08-08,102416.51,75259.03,2.771208153333815
PRJ-2022-335,2022-08-15,392342.11,289925.6,2.8308482685067085
PRJ-2022-335,2022-08-22,23840.929999999993,-368501.18,-0.9392343330161527
PRJ-2022-335,2022-08-29,468861.91,445020.98,18.666259244081505
PRJ-2022-335,2022-09-05,302412.32,-166449.58999999997,-0.35500770365415263
PRJ-2022-335,2022-09-12,121808.68,-180603.64,-0.5972099284843951
PRJ-2022-335,2022-09-19,25366.97,-96441.70999999999,-0.7917474354044391
PRJ-2022-335,2022-09-26,33585.709999999985,8218.739999999983,0.3239937603899868
PRJ-2022-335,2022-10-03,911827.0599999999,878241.35,26.149256633252666
PRJ-2022-335,2022-10-10,125544.37999999999,-786282.6799999999,-0.8623155798863876
PRJ-2022-335,2022-10-17,30207.989999999998,-95336.38999999998,-0.7593839724247313
PRJ-2022-335,2022-10-24,233788.87,203580.88,6.739305726729915
PRJ-2022-335,2022-10-31,236519.26,2730.390000000014,0.01167887076916884
PRJ-2022-335,2022-11-07,33762.95,-202756.31,-0.8572507372126904
PRJ-2022-335,2022-11-14,29852.549999999992,-3910.400000000005,-0.11581926342336808
PRJ-2022-335,2022-11-21,35644.40999999999,5791.859999999997,0.19401558660817916
PRJ-2022-335,2022-11-28,366426.54,330782.13,9.280056255665338
PRJ-2022-335,2022-12-05,33093.90999999999,-333332.63,-0.9096847351722941
PRJ-2022-335,2022-12-12,24314.240000000005,-8779.669999999984,-0.2652956389861454
PRJ-2022-335,2022-12-19,324611.32999999996,300297.08999999997,12.350667345555522
PRJ-2022-335,2022-12-26,98096.27999999998,-226515.05,-0.6978038936595343
PRJ-2022-335,2023-01-02,27558.619999999995,-70537.65999999999,-0.7190655955557133
PRJ-2022-335,2023-01-09,269645.76,242087.14,8.784443488099189
PRJ-2022-335,2023-01-16,162543.14999999997,-107102.61000000004,-0.3971974563961252
PRJ-2022-335,2023-01-23,221831.3,59288.15000000002,0.36475329781661076
PRJ-2022-335,2023-01-30,23423.519999999997,-198407.78,-0.8944084085519042
PRJ-2022-335,2023-02-06,35380.15999999999,11956.639999999992,0.5104544492031938
PRJ-2022-335,2023-02-13,329605.85,294225.69,8.316120955925584
PRJ-2022-335,2023-02-20,70420.65,-259185.19999999998,-0.7863489073388715
PRJ-2022-335,2023-02-27,112439.84999999998,42019.19999999998,0.5966886133541793
PRJ-2022-335,2023-03-06,208057.01,95617.16000000003,0.8503849836156847
PRJ-2022-335,2023-03-13,33123.50999999999,-174933.50000000003,-0.840795991444845
PRJ-2022-335,2023-03-20,27173.039999999994,-5950.469999999994,-0.17964491082013942
PRJ-2022-335,2023-03-27,58450.56999999999,31277.53,1.151050084937129
PRJ-2022-335,2023-04-03,71328.12,12877.550000000003,0.2203152167720521
PRJ-2022-335,2023-04-10,124442.29000000001,53114.17000000001,0.7446455899861095
PRJ-2022-335,2023-04-17,33957.429999999986,-90484.86000000002,-0.7271230704610145
PRJ-2022-335,2023-04-24,22293.739999999998,-11663.689999999988,-0.3434797627500077
PRJ-2022-335,2023-05-01,16980.7,-5313.039999999997,-0.23831981533829666
PRJ-2022-335,2023-05-08,19376.199999999997,2395.4999999999964,0.14107192283003622
PRJ-2022-335,2023-05-15,19748.48,372.2800000000025,0.019213261630247547
PRJ-2022-335,2023-05-22,17988.030000000002,-1760.449999999997,-0.08914356953041434
PRJ-2022-335,2023-05-29,132473.69,114485.66,6.364546868111738
PRJ-2022-335,2023-06-05,20016.329999999998,-112457.36,-0.8489033558286178
PRJ-2022-335,2023-06-12,20408.159999999996,391.8299999999981,0.0195755165907036
PRJ-2022-335,2023-06-19,14659.78,-5748.379999999996,-0.28167066506730626
PRJ-2022-335,2023-06-26,19678.879999999997,5019.099999999997,0.34237212291043906
PRJ-2022-335,2023-07-03,16554.760000000002,-3124.1199999999953,-0.15875496979502876
PRJ-2022-335,2023-07-10,17124.100000000002,569.3400000000001,0.03439131705926272
PRJ-2022-335,2023-07-17,19330.799999999996,2206.6999999999935,0.12886516663649436
PRJ-2022-335,2023-07-24,22349.36999999999,3018.569999999996,0.1561533925135016
PRJ-2022-335,2023-07-31,19365.859999999997,-2983.5099999999948,-0.13349414323535724
PRJ-2022-335,2023-08-07,20881.83,1515.9700000000048,0.07828054111720342
PRJ-2022-335,2023-08-14,16030.620000000003,-4851.209999999999,-0.23231728253701897
PRJ-2022-335,2023-08-21,19776.69,3746.069999999996,0.23368216575528553
PRJ-2022-335,2023-08-28,17876.880000000005,-1899.809999999994,-0.09606309245884899
PRJ-2022-340,2022-01-17,12833.680000000002,,
PRJ-2022-340,2022-01-24,11426.71,-1406.970000000003,-0.10963106451150433
PRJ-2022-340,2022-01-31,435639.01999999996,424212.30999999994,37.12462379810111
PRJ-2022-340,2022-02-07,115118.38,-320520.63999999996,-0.7357482348573826
PRJ-2022-340,2022-02-14,46869.96,-68248.42000000001,-0.5928542427369115
PRJ-2022-340,2022-02-21,11663.630000000001,-35206.33,-0.7511491368885317
PRJ-2022-340,2022-02-28,16848.230000000003,5184.600000000002,0.44450998531332025
PRJ-2022-340,2022-03-07,15377.680000000004,-1470.5499999999993,-0.08728216554498597
PRJ-2022-340,2022-03-14,30519.96999999999,15142.289999999986,0.9846927494914696
PRJ-2022-340,2022-03-21,61983.88999999999,31463.920000000002,1.0309289294845314
PRJ-2022-340,2022-03-28,30815.959999999995,-31167.929999999997,-0.5028392054774232
PRJ-2022-340,2022-04-04,581003.26,550187.3,17.853972422082588
PRJ-2022-340,2022-04-11,26833.509999999995,-554169.75,-0.9538152161142779
PRJ-2022-340,2022-04-18,68167.91999999998,41334.40999999999,1.540402653249612
PRJ-2022-340,2022-04-25,761737.73,693569.81,10.174431169382904
PRJ-2022-340,2022-05-02,28957.45999999999,-732780.27,-0.9619849997452535
PRJ-2022-340,2022-05-09,27895.689999999995,-1061.7699999999932,-0.0366665446485981
PRJ-2022-340,2022-05-16,1624696.75,1596801.06,57.24185564149875
PRJ-2022-340,2022-05-23,538807.4299999999,-1085889.32,-0.6683643086009744
PRJ-2022-340,2022-05-30,289070.16,-249737.26999999996,-0.46350004861662725
PRJ-2022-340,2022-06-06,39005.319999999985,-250064.84,-0.8650662524281303
PRJ-2022-340,2022-06-13,30508.86999999999,-8496.449999999993,-0.2178279783373139
PRJ-2022-340,2022-06-20,1034643.3800000001,1004134.5100000001,32.91287124039666
PRJ-2022-340,2022-06-27,128566.37999999999,-906077.0000000001,-0.8757384597579893
PRJ-2022-340,2022-07-04,84143.70999999999,-44422.67,-0.34552322310078265
PRJ-2022-340,2022-07-11,1203413.5699999998,1119269.8599999999,13.301883884131088
PRJ-2022-340,2022-07-18,32622.119999999984,-1170791.45,-0.9728920125107116
PRJ-2022-340,2022-07-25,574747.7999999999,542125.6799999999,16.618346079286084
PRJ-2022-340,2022-08-01,106807.47999999998,-467940.31999999995,-0.8141663526158778
PRJ-2022-340,2022-08-08,230350.90999999997,123543.43,1.1566926773293407
PRJ-2022-340,2022-08-15,648309.5800000001,417958.6700000001,1.8144433204105863
PRJ-2022-340,2022-08-22,25557.460000000003,-622752.1200000001,-0.9605783088998933
PRJ-2022-340,2022-08-29,110262.85999999999,84705.39999999998,3.314312142129929
PRJ-2022-340,2022-09-05,581011.6,470748.74,4.269331849364328
PRJ-2022-340,2022-09-12,432573.75,-148437.84999999998,-0.2554817322063793
PRJ-2022-340,2022-09-19,40069.549999999996,-392504.2,-0.9073694370035168
PRJ-2022-340,2022-09-26,24290.859999999997,-15778.689999999999,-0.39378256057280403
PRJ-2022-340,2022-10-03,28285.449999999986,3994.5899999999892,0.16444827395983466
PRJ-2022-340,2022-10-10,26506.679999999986,-1778.7700000000004,-0.06288639565571703
PRJ-2022-340,2022-10-17,106586.63,80079.95000000001,3.0211233545657192
PRJ-2022-340,2022-10-24,100831.57,-5755.059999999998,-0.05399420171179066
PRJ-2022-340,2022-10-31,17752.0,-83079.57,-0.8239440286410298
PRJ-2022-340,2022-11-07,158317.17,140565.17,7.918272307345652
PRJ-2022-340,2022-11-14,16048.250000000002,-142268.92,-0.8986322835356393
PRJ-2022-340,2022-11-21,20582.100000000002,4533.85,0.2825136697147664
PRJ-2022-340,2022-11-28,19550.02,-1032.0800000000017,-0.05014454307383608
PRJ-2022-340,2022-12-05,10965.12,-8584.9,-0.43912487046049054
PRJ-2022-340,2022-12-12,18227.78,7262.659999999998,0.662342044592307
PRJ-2022-340,2022-12-19,20635.510000000002,2407.730000000003,0.13209123656309235
PRJ-2022-340,2022-12-26,17483.58,-3151.9300000000003,-0.1527430143475979
PRJ-2022-340,2023-01-02,21375.479999999992,3891.8999999999905,0.22260315107088996
PRJ-2022-340,2023-01-09,16491.62,-4883.859999999993,-0.2284795475937848
PRJ-2022-340,2023-01-16,11691.62,-4799.999999999998,-0.2910569125410359
PRJ-2022-344,2022-01-31,11137.12,,
PRJ-2022-344,2022-02-07,8341.36,-2795.76,-0.251030787133478
PRJ-2022-344,2022-02-14,23795.460000000003,15454.100000000002,1.852707472162813
PRJ-2022-344,2022-02-21,10528.560000000001,-13266.900000000001,-0.5575391272116614
PRJ-2022-344,2022-02-28,42301.76,31773.2,3.017810602779487
PRJ-2022-344,2022-03-07,17643.96,-24657.800000000003,-0.5829024607959574
PRJ-2022-344,2022-03-14,26736.24,9092.280000000002,0.5153196901375883
PRJ-2022-344,2022-03-21,9670.320000000002,-17065.92,-0.638306657929462
PRJ-2022-344,2022-03-28,575845.66,566175.3400000001,58.547735752281206
PRJ-2022-344,2022-04-04,25039.61999999999,-550806.04,-0.9565167861124455
PRJ-2022-344,2022-04-11,35995.19999999999,10955.579999999998,0.43752980276857245
PRJ-2022-344,2022-04-18,31118.699999999986,-4876.500000000004,-0.13547639685291385
PRJ-2022-344,2022-04-25,306777.37,275658.67,8.858296458399614
PRJ-2022-344,2022-05-02,323903.45999999996,17126.089999999967,0.055825793147649606
PRJ-2022-344,2022-05-09,296407.48,-27495.97999999998,-0.08488942970846926
PRJ-2022-344,2022-05-16,151089.66,-145317.81999999998,-0.4902636735078345
PRJ-2022-344,2022-05-23,415054.89,263965.23,1.7470767357607395
PRJ-2022-344,2022-05-30,743162.67,328107.78,0.790516598900931
PRJ-2022-344,2022-06-06,242267.59,-500895.0800000001,-0.6740046294305929
PRJ-2022-344,2022-06-13,29455.44,-212812.15,-0.878417744610412
PRJ-2022-344,2022-06-20,423801.26,394345.82,13.387877417550035
PRJ-2022-344,2022-06-27,41480.17,-382321.09,-0.9021235330919026
PRJ-2022-344,2022-07-04,23121.359999999997,-18358.81,-0.442592448391605
PRJ-2022-344,2022-07-11,34051.15999999998,10929.799999999985,0.4727144078030006
PRJ-2022-344,2022-07-18,199077.81,165026.65000000002,4.846432544441955
PRJ-2022-344,2022-07-25,100887.94999999998,-98189.86000000002,-0.49322352903118644
PRJ-2022-344,2022-08-01,30397.569999999992,-70490.37999999999,-0.6986996960489336
PRJ-2022-344,2022-08-08,549498.7899999999,519101.2199999999,17.077063067870228
PRJ-2022-344,2022-08-15,76573.85999999999,-472924.92999999993,-0.8606478096157409
PRJ-2022-344,2022-08-22,496278.1,419704.24,5.48103804614264
PRJ-2022-344,2022-08-29,245466.19999999998,-250811.9,-0.5053857907491788
PRJ-2022-344,2022-09-05,639407.02,393940.82000000007,1.6048678799769585
PRJ-2022-344,2022-09-12,585856.48,-53550.54000000004,-0.08375031603500387
PRJ-2022-344,2022-09-19,309971.57999999996,-275884.9,-0.4709086771558796
PRJ-2022-344,2022-09-26,26170.19999999999,-283801.37999999995,-0.915572259882664
PRJ-2022-344,2022-10-03,143307.84999999998,117137.65,4.475993687476597
PRJ-2022-344,2022-10-10,21921.359999999993,-121386.48999999999,-0.8470330829748685
PRJ-2022-344,2022-10-17,68615.04999999999,46693.689999999995,2.1300544309294684
PRJ-2022-344,2022-10-24,37180.499999999985,-31434.550000000003,-0.4581290839254655
PRJ-2022-344,2022-10-31,27986.339999999986,-9194.16,-0.2472844636301288
PRJ-2022-344,2022-11-07,22881.739999999994,-5104.599999999991,-0.18239612611009492
PRJ-2022-344,2022-11-14,17281.380000000005,-5600.35999999999,-0.2447523658602882
PRJ-2022-344,2022-11-21,21457.679999999997,4176.299999999992,0.2416647281640697
PRJ-2022-344,2022-11-28,15187.289999999999,-6270.389999999998,-0.292221246658539
PRJ-2022-344,2022-12-05,22421.179999999997,7233.889999999998,0.4763121004471501
