project_id,sov_line_id,actual_labor_cost,total_hours_st,total_hours_ot,total_effective_hours,avg_hourly_rate,avg_burden_multiplier,ot_share_of_raw_hours,first_date,last_date,budget_labor_hours,budget_labor_cost,productivity_factor,key_assumptions,labor_variance,pct_overrun
PRJ-2018-007,PRJ-2018-007-SOV-08,53424.05999999996,598.0,16.0,622.0,61.23026315789474,1.3989473684210532,0.026058631921824105,2018-07-03,2018-09-27,7067.0,459400.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-405975.94000000006,-0.8837090552895082
PRJ-2018-007,PRJ-2018-007-SOV-09,99814.87000000008,1094.0,68.0,1196.0,59.60992907801418,1.3957446808510623,0.058519793459552494,2018-07-03,2019-03-01,5759.0,374400.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,-274585.1299999999,-0.7334004540598288
PRJ-2018-007,PRJ-2018-007-SOV-10,55021.579999999965,590.0,44.0,656.0,60.5472972972973,1.3981081081081084,0.0694006309148265,2018-10-03,2019-01-27,11637.0,756600.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-701578.42,-0.92727784826857
PRJ-2018-007,PRJ-2018-007-SOV-11,74864.47999999997,822.0,62.0,915.0,58.62980769230769,1.3945192307692302,0.07013574660633484,2018-10-03,2019-02-07,8892.0,578100.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-503235.52,-0.870499083203598
PRJ-2018-007,PRJ-2018-007-SOV-12,68818.57999999999,760.0,26.0,799.0,60.53092783505155,1.3980412371134021,0.03307888040712468,2018-10-03,2019-03-06,8430.0,548000.0,1.0,Insulation by specialty sub; pricing based on current bid,-479181.42000000004,-0.8744186496350366
PRJ-2018-007,PRJ-2018-007-SOV-13,32700.66999999999,328.0,16.0,352.0,65.51219512195122,1.4046341463414638,0.046511627906976744,2018-12-19,2019-02-01,6475.0,420900.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-388199.33,-0.9223077453076741
PRJ-2018-007,PRJ-2018-007-SOV-14,22776.989999999994,252.0,10.0,267.0,60.60606060606061,1.3984848484848489,0.03816793893129771,2018-12-19,2019-02-01,4438.0,288500.0,0.95,Startup includes 2 weeks of system commissioning support,-265723.01,-0.9210502946273831
PRJ-2018-007,PRJ-2018-007-SOV-15,15266.300000000001,200.0,4.0,206.0,53.5,1.3888461538461532,0.0196078431372549,2018-12-19,2019-02-01,2545.0,165400.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-150133.7,-0.9077007255139058
PRJ-2018-008,PRJ-2018-008-SOV-01,634366.6499999997,6844.0,426.0,7483.0,60.33045977011494,1.397873563218394,0.05859697386519945,2018-02-21,2020-02-01,4832.0,316500.0,1.0,Clear site access; no coordination delays; standard PM staffing,317866.6499999997,1.004318009478672
PRJ-2018-008,PRJ-2018-008-SOV-02,210218.85000000015,2294.0,144.0,2510.0,59.581314878892734,1.3969550173010377,0.05906480721903199,2018-02-22,2020-02-01,2146.0,140500.0,1.0,Submittals prepared in-house; standard review cycles,69718.85000000015,0.49621957295373775
PRJ-2018-008,PRJ-2018-008-SOV-03,324574.83000000025,3668.0,182.0,3941.0,58.74678111587983,1.3963733905579354,0.04727272727272727,2018-05-07,2020-01-22,6694.0,438500.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-113925.16999999975,-0.2598065450399082
PRJ-2018-008,PRJ-2018-008-SOV-04,344704.98000000004,3794.0,236.0,4148.0,59.32776617954071,1.3971398747390347,0.058560794044665014,2018-05-03,2020-01-26,6010.0,393700.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-48995.01999999996,-0.12444759969519929
PRJ-2018-008,PRJ-2018-008-SOV-05,360594.96000000054,3992.0,166.0,4241.0,60.37202380952381,1.398730158730152,0.03992303992303992,2018-05-03,2020-01-27,5940.0,389100.0,0.9,Copper pricing based on current market rates,-28505.039999999455,-0.07325890516576576
PRJ-2018-008,PRJ-2018-008-SOV-06,173485.22000000035,1898.0,108.0,2060.0,60.235537190082646,1.3986363636363623,0.053838484546360914,2018-09-21,2020-01-30,2307.0,151100.0,0.9,Refrigerant pricing per current market; lineset routing direct,22385.22000000035,0.1481483785572492
PRJ-2018-008,PRJ-2018-008-SOV-07,160909.39000000013,1784.0,126.0,1973.0,58.58222222222222,1.395333333333331,0.06596858638743455,2018-09-24,2020-01-17,2967.0,194300.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-33390.60999999987,-0.17185079773545997
PRJ-2018-008,PRJ-2018-008-SOV-08,168455.97000000032,1874.0,120.0,2054.0,58.470338983050844,1.3959745762711846,0.06018054162487462,2018-09-21,2020-01-09,1876.0,122800.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,45655.97000000032,0.37179128664495376
PRJ-2018-008,PRJ-2018-008-SOV-09,336088.82000000053,3620.0,208.0,3932.0,60.53138528138528,1.3979220779220745,0.054336468129571575,2018-09-21,2020-01-15,2096.0,137300.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,198788.82000000053,1.4478428259286273
PRJ-2018-008,PRJ-2018-008-SOV-10,155167.0300000003,1712.0,106.0,1871.0,58.981735159817354,1.3962100456620992,0.058305830583058306,2019-04-23,2020-01-24,4410.0,288800.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-133632.9699999997,-0.462718040166204
PRJ-2018-008,PRJ-2018-008-SOV-11,203052.65000000037,2282.0,120.0,2462.0,58.324137931034485,1.3958620689655168,0.04995836802664446,2019-04-23,2020-02-02,2359.0,154500.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,48552.65000000037,0.3142566343042095
PRJ-2018-008,PRJ-2018-008-SOV-12,176581.12000000023,1988.0,102.0,2141.0,58.865612648221344,1.3963636363636345,0.04880382775119617,2019-04-23,2020-01-30,3095.0,202700.0,1.0,Insulation by specialty sub; pricing based on current bid,-26118.879999999772,-0.1288548593981242
PRJ-2018-008,PRJ-2018-008-SOV-13,52892.459999999955,586.0,36.0,640.0,58.70945945945946,1.3936486486486492,0.05787781350482315,2019-10-17,2020-01-27,1632.0,106900.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-54007.540000000045,-0.5052155285313381
PRJ-2018-008,PRJ-2018-008-SOV-14,55115.32999999996,618.0,14.0,639.0,61.69230769230769,1.3982051282051284,0.022151898734177215,2019-10-17,2020-01-29,1209.0,79200.0,0.95,Startup includes 2 weeks of system commissioning support,-24084.670000000042,-0.3040993686868692
PRJ-2018-008,PRJ-2018-008-SOV-15,44002.92999999997,500.0,30.0,545.0,58.37301587301587,1.3939682539682536,0.05660377358490566,2019-10-23,2020-01-27,1005.0,65800.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-21797.07000000003,-0.33126246200607945
PRJ-2018-009,PRJ-2018-009-SOV-01,248053.5900000003,2758.0,170.0,3013.0,58.69886363636363,1.3942897727272725,0.05806010928961749,2018-03-19,2019-04-19,11388.0,716700.0,1.0,Clear site access; no coordination delays; standard PM staffing,-468646.4099999997,-0.6538948095437417
PRJ-2018-009,PRJ-2018-009-SOV-02,79615.57000000002,856.0,70.0,961.0,58.9954128440367,1.3951376146788985,0.0755939524838013,2018-03-19,2018-07-06,3161.0,198900.0,1.0,Submittals prepared in-house; standard review cycles,-119284.42999999998,-0.5997206133735544
PRJ-2018-009,PRJ-2018-009-SOV-03,108352.8900000001,1262.0,42.0,1325.0,58.13975155279503,1.3948447204968921,0.032208588957055216,2018-04-26,2018-10-25,12855.0,809000.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-700647.1099999999,-0.86606564894932
PRJ-2018-009,PRJ-2018-009-SOV-04,113527.60000000014,1268.0,66.0,1367.0,59.25776397515528,1.3970186335403703,0.049475262368815595,2018-04-26,2018-10-23,16139.0,1015700.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-902172.3999999999,-0.8882272324505266
PRJ-2018-009,PRJ-2018-009-SOV-05,129575.43000000012,1370.0,84.0,1496.0,61.23728813559322,1.3979661016949125,0.0577716643741403,2018-04-25,2019-04-01,17188.0,1081700.0,0.9,Copper pricing based on current market rates,-952124.5699999998,-0.8802113062771562
PRJ-2018-009,PRJ-2018-009-SOV-06,65528.27999999996,666.0,58.0,753.0,61.24096385542169,1.3985542168674703,0.08011049723756906,2018-07-10,2018-10-25,9121.0,574000.0,0.9,Refrigerant pricing per current market; lineset routing direct,-508471.72000000003,-0.8858392334494775
PRJ-2018-009,PRJ-2018-009-SOV-07,66958.41999999998,742.0,46.0,811.0,59.255208333333336,1.3950000000000002,0.0583756345177665,2018-07-09,2019-03-10,6728.0,423400.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-356441.58,-0.8418554085970714
PRJ-2018-009,PRJ-2018-009-SOV-08,47187.23999999998,526.0,36.0,580.0,57.55882352941177,1.3938235294117647,0.06405693950177936,2018-07-12,2019-03-14,4233.0,266400.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-219212.76,-0.8228707207207208
PRJ-2018-009,PRJ-2018-009-SOV-09,141844.0900000001,1504.0,108.0,1666.0,60.48947368421052,1.3969473684210494,0.06699751861042183,2018-07-09,2019-04-09,2841.0,178800.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,-36955.90999999989,-0.20668853467561457
PRJ-2018-009,PRJ-2018-009-SOV-10,71806.19999999998,730.0,54.0,811.0,62.69565217391305,1.399565217391305,0.06887755102040816,2018-10-29,2019-04-14,11762.0,740200.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-668393.8,-0.9029908132937045
PRJ-2018-009,PRJ-2018-009-SOV-11,84244.64000000004,918.0,64.0,1014.0,59.422413793103445,1.396206896551723,0.06517311608961303,2018-10-29,2019-03-31,5040.0,317200.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-232955.35999999996,-0.7344116015132407
PRJ-2018-009,PRJ-2018-009-SOV-12,68943.24999999996,722.0,38.0,779.0,62.755434782608695,1.4008695652173926,0.05,2018-10-26,2019-04-01,6714.0,422500.0,1.0,Insulation by specialty sub; pricing based on current bid,-353556.75000000006,-0.8368207100591717
PRJ-2018-009,PRJ-2018-009-SOV-13,35967.87999999999,386.0,16.0,410.0,62.724489795918366,1.4026530612244905,0.03980099502487562,2019-01-29,2019-03-21,4018.0,252800.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-216832.12,-0.8577219936708861
PRJ-2018-009,PRJ-2018-009-SOV-14,32237.059999999983,358.0,20.0,388.0,59.69318181818182,1.3954545454545462,0.05291005291005291,2019-01-28,2019-03-21,3032.0,190800.0,0.95,Startup includes 2 weeks of system commissioning support,-158562.94,-0.8310426624737945
PRJ-2018-009,PRJ-2018-009-SOV-15,32711.86999999998,360.0,18.0,387.0,59.5,1.3953191489361705,0.047619047619047616,2019-01-28,2019-03-19,2029.0,127700.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-94988.13000000002,-0.7438381362568521
PRJ-2018-010,PRJ-2018-010-SOV-01,175430.78000000017,1954.0,106.0,2113.0,59.104838709677416,1.3949596774193538,0.05145631067961165,2018-02-05,2018-11-22,10149.0,608700.0,1.0,Clear site access; no coordination delays; standard PM staffing,-433269.21999999986,-0.7117943486117954
PRJ-2018-010,PRJ-2018-010-SOV-02,60381.69999999995,638.0,50.0,713.0,60.28048780487805,1.3975609756097565,0.07267441860465117,2018-02-05,2018-04-18,2637.0,158100.0,1.0,Submittals prepared in-house; standard review cycles,-97718.30000000005,-0.6180790638836182
PRJ-2018-010,PRJ-2018-010-SOV-03,74527.64999999998,784.0,58.0,871.0,61.91,1.3979000000000001,0.0688836104513064,2018-03-01,2018-11-12,11562.0,693500.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-618972.35,-0.8925340302811824
PRJ-2018-010,PRJ-2018-010-SOV-04,78073.54999999999,862.0,48.0,934.0,59.96296296296296,1.3980555555555552,0.05274725274725275,2018-03-01,2018-11-23,17262.0,1035400.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-957326.45,-0.9245957600927177
PRJ-2018-010,PRJ-2018-010-SOV-05,84439.0700000001,920.0,68.0,1022.0,59.35042735042735,1.3979487179487178,0.06882591093117409,2018-03-02,2018-10-19,11652.0,698900.0,0.9,Copper pricing based on current market rates,-614460.9299999999,-0.8791829017026755
PRJ-2018-010,PRJ-2018-010-SOV-06,38306.84999999998,454.0,16.0,478.0,57.3421052631579,1.3942105263157898,0.03404255319148936,2018-04-23,2018-10-19,5817.0,348900.0,0.9,Refrigerant pricing per current market; lineset routing direct,-310593.15,-0.8902067927773002
PRJ-2018-010,PRJ-2018-010-SOV-07,43705.13999999998,486.0,26.0,525.0,59.467213114754095,1.3965573770491808,0.05078125,2018-04-19,2018-07-02,4238.0,254200.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-210494.86000000002,-0.8280678992918962
PRJ-2018-010,PRJ-2018-010-SOV-08,44275.979999999974,460.0,22.0,493.0,62.728813559322035,1.3998305084745766,0.04564315352697095,2018-04-19,2018-10-28,4254.0,255100.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-210824.02000000002,-0.8264367698941593
PRJ-2018-010,PRJ-2018-010-SOV-09,89706.53000000003,1020.0,30.0,1065.0,60.37596899224806,1.3976744186046495,0.02857142857142857,2018-04-19,2018-11-17,3747.0,224700.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,-134993.46999999997,-0.6007720071206051
PRJ-2018-010,PRJ-2018-010-SOV-10,39677.97999999998,452.0,22.0,485.0,57.848214285714285,1.3942857142857144,0.046413502109704644,2018-07-03,2018-08-31,8534.0,511900.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-472222.02,-0.9224888064075015
PRJ-2018-010,PRJ-2018-010-SOV-11,64495.37999999994,678.0,42.0,741.0,61.825581395348834,1.3987209302325585,0.058333333333333334,2018-07-03,2018-11-11,6449.0,386800.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-322304.62000000005,-0.833259100310238
PRJ-2018-010,PRJ-2018-010-SOV-12,48403.63999999997,542.0,28.0,584.0,59.5735294117647,1.3960294117647063,0.04912280701754386,2018-07-03,2018-11-25,6504.0,390100.0,1.0,Insulation by specialty sub; pricing based on current bid,-341696.36000000004,-0.8759199179697514
PRJ-2018-010,PRJ-2018-010-SOV-13,20548.199999999997,250.0,6.0,259.0,56.6875,1.3928124999999998,0.0234375,2018-09-04,2018-11-12,2206.0,132300.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-111751.8,-0.8446848072562358
PRJ-2018-010,PRJ-2018-010-SOV-14,21652.049999999996,226.0,10.0,241.0,62.964285714285715,1.3989285714285717,0.0423728813559322,2018-09-03,2018-11-13,3615.0,216800.0,0.95,Startup includes 2 weeks of system commissioning support,-195147.95,-0.9001289206642067
PRJ-2018-010,PRJ-2018-010-SOV-15,16730.140000000003,196.0,0.0,196.0,60.86,1.3980000000000004,0.0,2018-09-03,2018-10-05,1263.0,75700.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-58969.86,-0.7789941875825628
PRJ-2018-011,PRJ-2018-011-SOV-01,253400.5800000003,2698.0,140.0,2908.0,61.78508771929825,1.3995614035087718,0.04933051444679352,2018-02-05,2019-03-08,32586.0,1987900.0,1.0,Clear site access; no coordination delays; standard PM staffing,-1734499.4199999997,-0.8725285074701945
PRJ-2018-011,PRJ-2018-011-SOV-02,97833.4600000001,1070.0,64.0,1166.0,60.3962962962963,1.396148148148147,0.0564373897707231,2018-02-02,2018-06-01,12390.0,755800.0,1.0,Submittals prepared in-house; standard review cycles,-657966.5399999999,-0.8705564170415453
PRJ-2018-011,PRJ-2018-011-SOV-03,124516.07000000014,1382.0,102.0,1535.0,57.78448275862069,1.394195402298848,0.06873315363881402,2018-03-15,2018-09-27,41833.0,2552000.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-2427483.9299999997,-0.951208436520376
PRJ-2018-011,PRJ-2018-011-SOV-04,115733.94000000019,1226.0,88.0,1358.0,60.145161290322584,1.3975483870967722,0.0669710806697108,2018-03-15,2018-09-27,56431.0,3442600.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-3326866.0599999996,-0.9663818218788124
PRJ-2018-011,PRJ-2018-011-SOV-05,141175.27000000022,1540.0,80.0,1660.0,60.355670103092784,1.3970618556701,0.04938271604938271,2018-03-15,2018-10-01,40793.0,2488600.0,0.9,Copper pricing based on current market rates,-2347424.73,-0.9432712087117254
PRJ-2018-011,PRJ-2018-011-SOV-06,65792.40999999995,754.0,28.0,796.0,59.2,1.394947368421052,0.03580562659846547,2018-06-04,2018-09-25,22446.0,1369300.0,0.9,Refrigerant pricing per current market; lineset routing direct,-1303507.59,-0.9519517928868766
PRJ-2018-011,PRJ-2018-011-SOV-07,62620.44999999994,656.0,36.0,710.0,62.36746987951807,1.4012048192771092,0.05202312138728324,2018-06-04,2018-10-01,18428.0,1124200.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-1061579.55,-0.944297767301192
PRJ-2018-011,PRJ-2018-011-SOV-08,55452.98999999995,634.0,18.0,661.0,59.69753086419753,1.3964197530864202,0.027607361963190184,2018-06-05,2018-10-01,19171.0,1169500.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-1114047.01,-0.9525840188114579
PRJ-2018-011,PRJ-2018-011-SOV-09,137519.3400000002,1548.0,76.0,1662.0,58.87435897435898,1.3953846153846132,0.046798029556650245,2018-06-04,2019-01-09,16766.0,1022800.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,-885280.6599999998,-0.8655462064919826
PRJ-2018-011,PRJ-2018-011-SOV-10,66081.57999999993,706.0,44.0,772.0,61.140449438202246,1.3973033707865172,0.058666666666666666,2018-10-02,2019-01-07,40861.0,2492700.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-2426618.42,-0.9734899586793436
PRJ-2018-011,PRJ-2018-011-SOV-11,120651.45000000013,1292.0,90.0,1427.0,60.06969696969697,1.397030303030301,0.06512301013024602,2018-10-02,2019-03-07,19662.0,1199500.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-1078848.5499999998,-0.8994152146727802
PRJ-2018-011,PRJ-2018-011-SOV-12,76204.53,800.0,66.0,899.0,60.48514851485149,1.3975247524752472,0.07621247113163972,2018-10-02,2019-01-08,20763.0,1266600.0,1.0,Insulation by specialty sub; pricing based on current bid,-1190395.47,-0.9398353623874941
PRJ-2018-011,PRJ-2018-011-SOV-13,34133.87999999998,336.0,30.0,381.0,62.61904761904762,1.3983333333333339,0.08196721311475409,2019-01-10,2019-03-08,10782.0,657700.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-623566.12,-0.9481011403375399
PRJ-2018-011,PRJ-2018-011-SOV-14,26210.769999999997,318.0,16.0,342.0,55.782051282051285,1.3910256410256412,0.04790419161676647,2019-01-11,2019-03-07,11463.0,699300.0,0.95,Startup includes 2 weeks of system commissioning support,-673089.23,-0.9625185614185614
PRJ-2018-011,PRJ-2018-011-SOV-15,31863.129999999983,376.0,22.0,409.0,55.28125,1.391041666666667,0.05527638190954774,2019-01-10,2019-03-08,8370.0,510600.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-478736.87,-0.9375966901684293
PRJ-2018-012,PRJ-2018-012-SOV-01,343087.2100000006,3758.0,220.0,4088.0,59.640756302521005,1.3964705882352901,0.05530417295123177,2018-02-16,2019-06-24,5324.0,333100.0,1.0,Clear site access; no coordination delays; standard PM staffing,9987.210000000603,0.02998261783248455
PRJ-2018-012,PRJ-2018-012-SOV-02,118581.30000000015,1280.0,66.0,1379.0,61.3944099378882,1.398322981366457,0.04903417533432392,2018-02-20,2018-07-13,3024.0,189200.0,1.0,Submittals prepared in-house; standard review cycles,-70618.69999999985,-0.3732489429175468
